"","time","lat","lon","depth","temp","salt"
"148","1969-01-15T00:00:00Z",73.25,274.25,5.01,1.06535863876343,32.2672576904297
"149","1969-01-15T00:00:00Z",73.75,273.75,5.01,0.467543512582779,31.9292793273926
"150","1969-01-15T00:00:00Z",73.75,274.25,5.01,0.403307110071182,31.9295215606689
"151","1969-02-15T00:00:00Z",72.75,273.75,5.01,0.5173379778862,32.4935913085938
"152","1969-02-15T00:00:00Z",72.75,274.25,5.01,0.538583278656006,32.4934768676758
"153","1969-02-15T00:00:00Z",73.25,273.75,5.01,0.754950165748596,32.5057945251465
"154","1969-02-15T00:00:00Z",73.25,274.25,5.01,0.808598935604095,32.4692306518555
"155","1969-02-15T00:00:00Z",73.75,273.75,5.01,0.0845114514231682,32.1850624084473
"156","1969-02-15T00:00:00Z",73.75,274.25,5.01,0.251467049121857,32.2197532653809
"157","1969-03-15T00:00:00Z",72.75,273.75,5.01,0.378433763980865,32.6603012084961
"158","1969-03-15T00:00:00Z",72.75,274.25,5.01,0.391948759555817,32.6605644226074
"159","1969-03-15T00:00:00Z",73.25,273.75,5.01,0.561552703380585,32.6811981201172
"160","1969-03-15T00:00:00Z",73.25,274.25,5.01,0.576003670692444,32.6501388549805
"161","1969-03-15T00:00:00Z",73.75,273.75,5.01,-0.555637121200562,32.3054695129395
"162","1969-03-15T00:00:00Z",73.75,274.25,5.01,-0.236737817525864,32.3715934753418
"163","1969-04-15T00:00:00Z",72.75,273.75,5.01,0.282305181026459,32.769344329834
"164","1969-04-15T00:00:00Z",72.75,274.25,5.01,0.29165580868721,32.769458770752
"165","1969-04-15T00:00:00Z",73.25,273.75,5.01,0.409475058317184,32.7783851623535
"166","1969-04-15T00:00:00Z",73.25,274.25,5.01,0.295942515134811,32.7208709716797
"167","1969-04-15T00:00:00Z",73.75,273.75,5.01,-1.27290022373199,31.8775157928467
"168","1969-04-15T00:00:00Z",73.75,274.25,5.01,-1.15943682193756,32.0105323791504
"169","1969-05-15T00:00:00Z",72.75,273.75,5.01,0.198450833559036,32.8141479492188
"170","1969-05-15T00:00:00Z",72.75,274.25,5.01,0.204267412424088,32.8142356872559
"171","1969-05-15T00:00:00Z",73.25,273.75,5.01,0.213095411658287,32.7965431213379
"172","1969-05-15T00:00:00Z",73.25,274.25,5.01,-0.0102391876280308,32.7080001831055
"173","1969-05-15T00:00:00Z",73.75,273.75,5.01,-1.37660324573517,31.683256149292
"174","1969-05-15T00:00:00Z",73.75,274.25,5.01,-1.28840827941895,31.8973007202148
"175","1969-06-15T00:00:00Z",72.75,273.75,5.01,0.0840205177664757,32.8366050720215
"176","1969-06-15T00:00:00Z",72.75,274.25,5.01,0.0838673710823059,32.8365516662598
"177","1969-06-15T00:00:00Z",73.25,273.75,5.01,-0.133589580655098,32.7402801513672
"178","1969-06-15T00:00:00Z",73.25,274.25,5.01,-0.41530504822731,32.597541809082
"179","1969-06-15T00:00:00Z",73.75,273.75,5.01,-1.40089690685272,31.7904205322266
"180","1969-06-15T00:00:00Z",73.75,274.25,5.01,-1.37896323204041,31.8459625244141
"181","1969-07-15T00:00:00Z",72.75,273.75,5.01,-0.38225257396698,32.55322265625
"182","1969-07-15T00:00:00Z",72.75,274.25,5.01,-0.298247039318085,32.6045303344727
"183","1969-07-15T00:00:00Z",73.25,273.75,5.01,-0.766435027122498,32.3388023376465
"184","1969-07-15T00:00:00Z",73.25,274.25,5.01,-0.949860394001007,32.1972885131836
"185","1969-07-15T00:00:00Z",73.75,273.75,5.01,-1.23530352115631,30.8952560424805
"186","1969-07-15T00:00:00Z",73.75,274.25,5.01,-1.2976701259613,31.1764011383057
"187","1969-08-15T00:00:00Z",72.75,273.75,5.01,-1.2618613243103,30.9599876403809
"188","1969-08-15T00:00:00Z",72.75,274.25,5.01,-1.27170991897583,30.9564208984375
"189","1969-08-15T00:00:00Z",73.25,273.75,5.01,-1.24556791782379,30.488073348999
