,lat,lon,elevation,species,year,d18o
34,-8.25,115.5,-3,Porites sp.,1816,-4.777258333333333
35,-8.25,115.5,-3,Porites sp.,1817,-4.768175
36,-8.25,115.5,-3,Porites sp.,1818,-4.905341666666667
37,-8.25,115.5,-3,Porites sp.,1819,-5.125758333333334
38,-8.25,115.5,-3,Porites sp.,1820,-5.10575
39,-8.25,115.5,-3,Porites sp.,1821,-4.964925
40,-8.25,115.5,-3,Porites sp.,1822,-5.035008333333333
41,-8.25,115.5,-3,Porites sp.,1823,-5.200258333333333
42,-8.25,115.5,-3,Porites sp.,1824,-5.035591666666667
43,-8.25,115.5,-3,Porites sp.,1825,-5.1324250000000005
44,-8.25,115.5,-3,Porites sp.,1826,-5.073758333333333
45,-8.25,115.5,-3,Porites sp.,1827,-5.083841666666667
46,-8.25,115.5,-3,Porites sp.,1828,-5.192758333333333
47,-8.25,115.5,-3,Porites sp.,1829,-5.296425
48,-8.25,115.5,-3,Porites sp.,1830,-5.2365916666666665
49,-8.25,115.5,-3,Porites sp.,1831,-5.103175
50,-8.25,115.5,-3,Porites sp.,1832,-5.079841666666667
51,-8.25,115.5,-3,Porites sp.,1833,-5.116091666666667
52,-8.25,115.5,-3,Porites sp.,1834,-4.9035
53,-8.25,115.5,-3,Porites sp.,1835,-4.996841666666667
54,-8.25,115.5,-3,Porites sp.,1836,-4.852508333333334
55,-8.25,115.5,-3,Porites sp.,1837,-4.858675
56,-8.25,115.5,-3,Porites sp.,1838,-4.7518416666666665
57,-8.25,115.5,-3,Porites sp.,1839,-4.935758333333333
58,-8.25,115.5,-3,Porites sp.,1840,-5.093758333333334
59,-8.25,115.5,-3,Porites sp.,1841,-4.888675
60,-8.25,115.5,-3,Porites sp.,1842,-4.823341666666667
61,-8.25,115.5,-3,Porites sp.,1843,-4.839508333333334
62,-8.25,115.5,-3,Porites sp.,1844,-4.980508333333334
63,-8.25,115.5,-3,Porites sp.,1845,-5.144841666666667
64,-8.25,115.5,-3,Porites sp.,1846,-5.088008333333334
65,-8.25,115.5,-3,Porites sp.,1847,-5.189925
66,-8.25,115.5,-3,Porites sp.,1848,-5.026258333333334
67,-8.25,115.5,-3,Porites sp.,1849,-5.066341666666666
68,-8.25,115.5,-3,Porites sp.,1850,-5.122508333333333
69,-8.25,115.5,-3,Porites sp.,1851,-5.065425
70,-8.25,115.5,-3,Porites sp.,1852,-5.143675
71,-8.25,115.5,-3,Porites sp.,1853,-5.024591666666667
72,-8.25,115.5,-3,Porites sp.,1854,-4.9585083333333335
73,-8.25,115.5,-3,Porites sp.,1855,-4.904675
74,-8.25,115.5,-3,Porites sp.,1856,-4.856175
75,-8.25,115.5,-3,Porites sp.,1857,-5.053841666666666
76,-8.25,115.5,-3,Porites sp.,1858,-4.9943333333333335
77,-8.25,115.5,-3,Porites sp.,1859,-4.984258333333333
78,-8.25,115.5,-3,Porites sp.,1860,-4.987841666666667
79,-8.25,115.5,-3,Porites sp.,1861,-5.191175
80,-8.25,115.5,-3,Porites sp.,1862,-5.005925
81,-8.25,115.5,-3,Porites sp.,1863,-5.1694249999999995
82,-8.25,115.5,-3,Porites sp.,1864,-4.977333333333333
83,-8.25,115.5,-3,Porites sp.,1865,-5.018758333333333
84,-8.25,115.5,-3,Porites sp.,1866,-5.015666666666667
85,-8.25,115.5,-3,Porites sp.,1867,-5.050841666666667
86,-8.25,115.5,-3,Porites sp.,1868,-4.945666666666667
87,-8.25,115.5,-3,Porites sp.,1869,-4.937008333333334
88,-8.25,115.5,-3,Porites sp.,1870,-5.053341666666667
89,-8.25,115.5,-3,Porites sp.,1871,-4.999175
90,-8.25,115.5,-3,Porites sp.,1872,-4.975175
91,-8.25,115.5,-3,Porites sp.,1873,-5.061841666666667
92,-8.25,115.5,-3,Porites sp.,1874,-5.058508333333333
93,-8.25,115.5,-3,Porites sp.,1875,-5.100341666666666
94,-8.25,115.5,-3,Porites sp.,1876,-4.999758333333333
95,-8.25,115.5,-3,Porites sp.,1877,-4.848591666666667
96,-8.25,115.5,-3,Porites sp.,1878,-5.102591666666666
97,-8.25,115.5,-3,Porites sp.,1879,-5.156341666666667
98,-8.25,115.5,-3,Porites sp.,1880,-5.027758333333334
99,-8.25,115.5,-3,Porites sp.,1881,-5.024591666666667
100,-8.25,115.5,-3,Porites sp.,1882,-5.180758333333333
101,-8.25,115.5,-3,Porites sp.,1883,-5.030083333333334
102,-8.25,115.5,-3,Porites sp.,1884,-4.981091666666667
103,-8.25,115.5,-3,Porites sp.,1885,-4.812508333333334
104,-8.25,115.5,-3,Porites sp.,1886,-5.017341666666667
105,-8.25,115.5,-3,Porites sp.,1887,-4.9914250000000004
106,-8.25,115.5,-3,Porites sp.,1888,-4.866341666666667
107,-8.25,115.5,-3,Porites sp.,1889,-5.008666666666667
108,-8.25,115.5,-3,Porites sp.,1890,-5.006258333333333
109,-8.25,115.5,-3,Porites sp.,1891,-4.846416666666666
110,-8.25,115.5,-3,Porites sp.,1892,-5.155166666666667
111,-8.25,115.5,-3,Porites sp.,1893,-5.219758333333333
112,-8.25,115.5,-3,Porites sp.,1894,-5.162175
113,-8.25,115.5,-3,Porites sp.,1895,-5.082166666666667
114,-8.25,115.5,-3,Porites sp.,1896,-4.901258333333334
115,-8.25,115.5,-3,Porites sp.,1897,-4.9938416666666665
116,-8.25,115.5,-3,Porites sp.,1898,-5.110758333333333
117,-8.25,115.5,-3,Porites sp.,1899,-5.0987583333333335
118,-8.25,115.5,-3,Porites sp.,1900,-5.170425
119,-8.25,115.5,-3,Porites sp.,1901,-5.0859250000000005
120,-8.25,115.5,-3,Porites sp.,1902,-4.898175
121,-8.25,115.5,-3,Porites sp.,1903,-4.930508333333333
122,-8.25,115.5,-3,Porites sp.,1904,-5.0330916666666665
123,-8.25,115.5,-3,Porites sp.,1905,-4.962258333333334
124,-8.25,115.5,-3,Porites sp.,1906,-5.0160833333333334
125,-8.25,115.5,-3,Porites sp.,1907,-4.969166666666667
126,-8.25,115.5,-3,Porites sp.,1908,-5.087258333333334
127,-8.25,115.5,-3,Porites sp.,1909,-5.18
128,-8.25,115.5,-3,Porites sp.,1910,-5.1115916666666665
129,-8.25,115.5,-3,Porites sp.,1911,-4.978341666666666
130,-8.25,115.5,-3,Porites sp.,1912,-4.9159250000000005
131,-8.25,115.5,-3,Porites sp.,1913,-5.000083333333333
132,-8.25,115.5,-3,Porites sp.,1914,-4.745008333333334
133,-8.25,115.5,-3,Porites sp.,1915,-4.740591666666667
134,-8.25,115.5,-3,Porites sp.,1916,-4.915758333333334
135,-8.25,115.5,-3,Porites sp.,1917,-4.719591666666667
136,-8.25,115.5,-3,Porites sp.,1918,-5.023841666666667
137,-8.25,115.5,-3,Porites sp.,1919,-4.873341666666667
138,-8.25,115.5,-3,Porites sp.,1920,-4.886841666666666
139,-8.25,115.5,-3,Porites sp.,1921,-4.784341666666667
140,-8.25,115.5,-3,Porites sp.,1922,-4.775416666666667
141,-8.25,115.5,-3,Porites sp.,1923,-4.609758333333333
142,-8.25,115.5,-3,Porites sp.,1924,-4.847925
143,-8.25,115.5,-3,Porites sp.,1925,-4.873258333333333
144,-8.25,115.5,-3,Porites sp.,1926,-4.831675
145,-8.25,115.5,-3,Porites sp.,1927,-4.923758333333333
146,-8.25,115.5,-3,Porites sp.,1928,-4.863341666666667
147,-8.25,115.5,-3,Porites sp.,1929,-4.939591666666667
148,-8.25,115.5,-3,Porites sp.,1930,-5.045
149,-8.25,115.5,-3,Porites sp.,1931,-5.033916666666666
150,-8.25,115.5,-3,Porites sp.,1932,-5.010758333333333
151,-8.25,115.5,-3,Porites sp.,1933,-5.205008333333333
152,-8.25,115.5,-3,Porites sp.,1934,-4.948008333333333
153,-8.25,115.5,-3,Porites sp.,1935,-5.118508333333334
154,-8.25,115.5,-3,Porites sp.,1936,-5.005925
155,-8.25,115.5,-3,Porites sp.,1937,-4.892258333333333
156,-8.25,115.5,-3,Porites sp.,1938,-4.953008333333333
157,-8.25,115.5,-3,Porites sp.,1939,-5.0304166666666665
158,-8.25,115.5,-3,Porites sp.,1940,-4.819841666666666
159,-8.25,115.5,-3,Porites sp.,1941,-4.703591666666667
160,-8.25,115.5,-3,Porites sp.,1942,-4.862341666666667
161,-8.25,115.5,-3,Porites sp.,1943,-5.030841666666666
162,-8.25,115.5,-3,Porites sp.,1944,-5.109008333333334
163,-8.25,115.5,-3,Porites sp.,1945,-5.081591666666667
164,-8.25,115.5,-3,Porites sp.,1946,-4.801841666666667
165,-8.25,115.5,-3,Porites sp.,1947,-5.1878416666666665
166,-8.25,115.5,-3,Porites sp.,1948,-5.042591666666667
167,-8.25,115.5,-3,Porites sp.,1949,-5.187833333333334
168,-8.25,115.5,-3,Porites sp.,1950,-5.129341666666666
169,-8.25,115.5,-3,Porites sp.,1951,-5.033591666666667
170,-8.25,115.5,-3,Porites sp.,1952,-5.003758333333333
171,-8.25,115.5,-3,Porites sp.,1953,-5.060675
172,-8.25,115.5,-3,Porites sp.,1954,-5.058425
173,-8.25,115.5,-3,Porites sp.,1955,-5.071675
174,-8.25,115.5,-3,Porites sp.,1956,-5.148675
175,-8.25,115.5,-3,Porites sp.,1957,-4.963925
176,-8.25,115.5,-3,Porites sp.,1958,-4.966091666666666
177,-8.25,115.5,-3,Porites sp.,1959,-4.968008333333334
178,-8.25,115.5,-3,Porites sp.,1960,-4.999841666666667
179,-8.25,115.5,-3,Porites sp.,1961,-4.888591666666667
180,-8.25,115.5,-3,Porites sp.,1962,-5.097841666666667
181,-8.25,115.5,-3,Porites sp.,1963,-4.937758333333334
182,-8.25,115.5,-3,Porites sp.,1964,-4.966841666666666
183,-8.25,115.5,-3,Porites sp.,1965,-4.972925
184,-8.25,115.5,-3,Porites sp.,1966,-4.951758333333333
185,-8.25,115.5,-3,Porites sp.,1967,-4.921508333333334
186,-8.25,115.5,-3,Porites sp.,1968,-5.175841666666667
187,-8.25,115.5,-3,Porites sp.,1969,-4.958258333333333
188,-8.25,115.5,-3,Porites sp.,1970,-5.058675
189,-8.25,115.5,-3,Porites sp.,1971,-5.108591666666666
190,-8.25,115.5,-3,Porites sp.,1972,-4.8552583333333335
191,-8.25,115.5,-3,Porites sp.,1973,-5.127841666666667
192,-8.25,115.5,-3,Porites sp.,1974,-5.103675
193,-8.25,115.5,-3,Porites sp.,1975,-5.089008333333333
194,-8.25,115.5,-3,Porites sp.,1976,-4.896258333333333
195,-8.25,115.5,-3,Porites sp.,1977,-4.954508333333333
196,-8.25,115.5,-3,Porites sp.,1978,-5.059175
197,-8.25,115.5,-3,Porites sp.,1979,-5.093841666666667
198,-8.25,115.5,-3,Porites sp.,1980,-5.0105916666666666
199,-8.25,115.5,-3,Porites sp.,1981,-5.103675
200,-8.25,115.5,-3,Porites sp.,1982,-4.896925
201,-8.25,115.5,-3,Porites sp.,1983,-4.970008333333333
202,-8.25,115.5,-3,Porites sp.,1984,-5.164508333333333
203,-8.25,115.5,-3,Porites sp.,1985,-5.124508333333334
204,-8.25,115.5,-3,Porites sp.,1986,-5.105091666666667
205,-8.25,115.5,-3,Porites sp.,1987,-5.016591666666667
206,-8.25,115.5,-3,Porites sp.,1988,-5.242425
207,-8.25,115.5,-3,Porites sp.,1989,-5.2815916666666665
208,-8.25,115.5,-3,Porites sp.,1990,-5.284
0,-15.7,167.2,-1,Porites lutea,1928,-4.766666666666667
1,-15.7,167.2,-1,Porites lutea,1929,-4.775882352941176
2,-15.7,167.2,-1,Porites lutea,1930,-4.630769230769231
3,-15.7,167.2,-1,Porites lutea,1931,-4.6621428571428565
4,-15.7,167.2,-1,Porites lutea,1932,-4.774615384615385
5,-15.7,167.2,-1,Porites lutea,1933,-4.945
6,-15.7,167.2,-1,Porites lutea,1934,-4.7860000000000005
7,-15.7,167.2,-1,Porites lutea,1935,-4.854705882352941
8,-15.7,167.2,-1,Porites lutea,1936,-4.816875
9,-15.7,167.2,-1,Porites lutea,1937,-4.6814285714285715
10,-15.7,167.2,-1,Porites lutea,1938,-4.824285714285715
11,-15.7,167.2,-1,Porites lutea,1939,-4.788888888888889
12,-15.7,167.2,-1,Porites lutea,1940,-4.610714285714286
13,-15.7,167.2,-1,Porites lutea,1941,-4.644666666666667
14,-15.7,167.2,-1,Porites lutea,1942,-4.710714285714286
15,-15.7,167.2,-1,Porites lutea,1943,-4.903571428571429
16,-15.7,167.2,-1,Porites lutea,1944,-4.964117647058823
17,-15.7,167.2,-1,Porites lutea,1945,-4.846923076923077
18,-15.7,167.2,-1,Porites lutea,1946,-4.856363636363636
19,-15.7,167.2,-1,Porites lutea,1947,-4.7775
20,-15.7,167.2,-1,Porites lutea,1948,-4.764666666666667
21,-15.7,167.2,-1,Porites lutea,1949,-4.966875
22,-15.7,167.2,-1,Porites lutea,1950,-4.992666666666667
23,-15.7,167.2,-1,Porites lutea,1951,-4.915
24,-15.7,167.2,-1,Porites lutea,1952,-4.875
25,-15.7,167.2,-1,Porites lutea,1953,-4.882307692307692
26,-15.7,167.2,-1,Porites lutea,1954,-4.8950000000000005
27,-15.7,167.2,-1,Porites lutea,1955,-4.9157142857142855
28,-15.7,167.2,-1,Porites lutea,1956,-4.981428571428571
29,-15.7,167.2,-1,Porites lutea,1957,-4.759411764705882
30,-15.7,167.2,-1,Porites lutea,1958,-4.569375
31,-15.7,167.2,-1,Porites lutea,1959,-4.831875
32,-15.7,167.2,-1,Porites lutea,1960,-4.883846153846154
33,-15.7,167.2,-1,Porites lutea,1961,-4.863076923076923
34,-15.7,167.2,-1,Porites lutea,1962,-5.069999999999999
35,-15.7,167.2,-1,Porites lutea,1963,-4.910625
36,-15.7,167.2,-1,Porites lutea,1964,-4.81875
37,-15.7,167.2,-1,Porites lutea,1965,-4.91
38,-15.7,167.2,-1,Porites lutea,1966,-4.735
39,-15.7,167.2,-1,Porites lutea,1967,-4.963571428571428
40,-15.7,167.2,-1,Porites lutea,1968,-4.954285714285715
41,-15.7,167.2,-1,Porites lutea,1969,-4.744666666666666
42,-15.7,167.2,-1,Porites lutea,1970,-4.891578947368421
43,-15.7,167.2,-1,Porites lutea,1971,-4.948823529411764
44,-15.7,167.2,-1,Porites lutea,1972,-4.747333333333334
45,-15.7,167.2,-1,Porites lutea,1973,-4.771333333333333
46,-15.7,167.2,-1,Porites lutea,1974,-5.022307692307693
47,-15.7,167.2,-1,Porites lutea,1975,-4.985
48,-15.7,167.2,-1,Porites lutea,1976,-4.955
49,-15.7,167.2,-1,Porites lutea,1977,-4.75
50,-15.7,167.2,-1,Porites lutea,1978,-4.67125
51,-15.7,167.2,-1,Porites lutea,1979,-4.887333333333333
52,-15.7,167.2,-1,Porites lutea,1980,-4.777058823529411
53,-15.7,167.2,-1,Porites lutea,1981,-4.962142857142857
54,-15.7,167.2,-1,Porites lutea,1982,-5.0409999999999995
55,-15.7,167.2,-1,Porites lutea,1983,-4.758947368421053
56,-15.7,167.2,-1,Porites lutea,1984,-5.073333333333333
57,-15.7,167.2,-1,Porites lutea,1985,-5.035333333333333
58,-15.7,167.2,-1,Porites lutea,1986,-4.97
59,-15.7,167.2,-1,Porites lutea,1987,-4.890666666666666
60,-15.7,167.2,-1,Porites lutea,1988,-5.078461538461538
61,-15.7,167.2,-1,Porites lutea,1989,-5.216153846153846
62,-15.7,167.2,-1,Porites lutea,1990,-5.0058823529411764
63,-15.7,167.2,-1,Porites lutea,1991,-4.980833333333333
64,-15.7,167.2,-1,Porites lutea,1992,-4.88
0,1.5,124.83,-3,Porites sp.,1860,-5.1634
1,1.5,124.83,-3,Porites sp.,1861,-5.15555
2,1.5,124.83,-3,Porites sp.,1862,-5.143816666666667
3,1.5,124.83,-3,Porites sp.,1863,-5.1434500000000005
4,1.5,124.83,-3,Porites sp.,1864,-5.216658333333333
5,1.5,124.83,-3,Porites sp.,1865,-5.1818333333333335
6,1.5,124.83,-3,Porites sp.,1866,-5.223975
7,1.5,124.83,-3,Porites sp.,1867,-5.1578
8,1.5,124.83,-3,Porites sp.,1868,-4.886916666666667
9,1.5,124.83,-3,Porites sp.,1869,-5.0899
10,1.5,124.83,-3,Porites sp.,1870,-5.320633333333333
11,1.5,124.83,-3,Porites sp.,1871,-5.325141666666666
12,1.5,124.83,-3,Porites sp.,1872,-5.097383333333333
13,1.5,124.83,-3,Porites sp.,1873,-4.9935583333333335
14,1.5,124.83,-3,Porites sp.,1874,-5.1979999999999995
15,1.5,124.83,-3,Porites sp.,1875,-5.246675000000001
16,1.5,124.83,-3,Porites sp.,1876,-5.131016666666667
17,1.5,124.83,-3,Porites sp.,1877,-4.935183333333334
18,1.5,124.83,-3,Porites sp.,1878,-5.0903
19,1.5,124.83,-3,Porites sp.,1879,-5.067691666666667
20,1.5,124.83,-3,Porites sp.,1880,-4.999066666666667
21,1.5,124.83,-3,Porites sp.,1881,-5.072033333333334
22,1.5,124.83,-3,Porites sp.,1882,-5.134991666666667
23,1.5,124.83,-3,Porites sp.,1883,-5.0876166666666665
24,1.5,124.83,-3,Porites sp.,1884,-4.947674999999999
25,1.5,124.83,-3,Porites sp.,1885,-4.9058166666666665
26,1.5,124.83,-3,Porites sp.,1886,-5.189658333333333
27,1.5,124.83,-3,Porites sp.,1887,-5.273916666666667
28,1.5,124.83,-3,Porites sp.,1888,-5.017441666666667
29,1.5,124.83,-3,Porites sp.,1889,-5.114333333333334
30,1.5,124.83,-3,Porites sp.,1890,-5.0203
31,1.5,124.83,-3,Porites sp.,1891,-5.005391666666667
32,1.5,124.83,-3,Porites sp.,1892,-5.163075
33,1.5,124.83,-3,Porites sp.,1893,-5.213541666666667
34,1.5,124.83,-3,Porites sp.,1894,-5.152333333333334
35,1.5,124.83,-3,Porites sp.,1895,-5.033575
36,1.5,124.83,-3,Porites sp.,1896,-4.917783333333333
37,1.5,124.83,-3,Porites sp.,1897,-5.0835333333333335
38,1.5,124.83,-3,Porites sp.,1898,-5.166066666666667
39,1.5,124.83,-3,Porites sp.,1899,-5.169525
40,1.5,124.83,-3,Porites sp.,1900,-5.097316666666667
41,1.5,124.83,-3,Porites sp.,1901,-5.121316666666667
42,1.5,124.83,-3,Porites sp.,1902,-4.9144250000000005
43,1.5,124.83,-3,Porites sp.,1903,-5.0849416666666665
44,1.5,124.83,-3,Porites sp.,1904,-5.176233333333333
45,1.5,124.83,-3,Porites sp.,1905,-4.911449999999999
46,1.5,124.83,-3,Porites sp.,1906,-5.020191666666666
47,1.5,124.83,-3,Porites sp.,1907,-4.985891666666666
48,1.5,124.83,-3,Porites sp.,1908,-5.088591666666667
49,1.5,124.83,-3,Porites sp.,1909,-5.075375
50,1.5,124.83,-3,Porites sp.,1910,-5.165241666666667
51,1.5,124.83,-3,Porites sp.,1911,-5.011608333333333
52,1.5,124.83,-3,Porites sp.,1912,-4.942408333333334
53,1.5,124.83,-3,Porites sp.,1913,-4.965816666666667
54,1.5,124.83,-3,Porites sp.,1914,-4.82805
55,1.5,124.83,-3,Porites sp.,1915,-5.09265
56,1.5,124.83,-3,Porites sp.,1916,-5.211658333333333
57,1.5,124.83,-3,Porites sp.,1917,-5.327141666666667
58,1.5,124.83,-3,Porites sp.,1918,-5.054616666666667
59,1.5,124.83,-3,Porites sp.,1919,-5.028525
60,1.5,124.83,-3,Porites sp.,1920,-5.1351249999999995
61,1.5,124.83,-3,Porites sp.,1921,-5.15655
62,1.5,124.83,-3,Porites sp.,1922,-5.252016666666667
63,1.5,124.83,-3,Porites sp.,1923,-5.028183333333334
64,1.5,124.83,-3,Porites sp.,1924,-5.238358333333333
65,1.5,124.83,-3,Porites sp.,1925,-5.0803
66,1.5,124.83,-3,Porites sp.,1926,-5.069225
67,1.5,124.83,-3,Porites sp.,1927,-5.2133416666666665
68,1.5,124.83,-3,Porites sp.,1928,-5.194183333333333
69,1.5,124.83,-3,Porites sp.,1929,-5.21485
70,1.5,124.83,-3,Porites sp.,1930,-5.025525
71,1.5,124.83,-3,Porites sp.,1931,-5.165225
72,1.5,124.83,-3,Porites sp.,1932,-5.285966666666667
73,1.5,124.83,-3,Porites sp.,1933,-5.390041666666666
74,1.5,124.83,-3,Porites sp.,1934,-5.340308333333333
75,1.5,124.83,-3,Porites sp.,1935,-5.070825
76,1.5,124.83,-3,Porites sp.,1936,-5.088025
77,1.5,124.83,-3,Porites sp.,1937,-5.107633333333333
78,1.5,124.83,-3,Porites sp.,1938,-5.291441666666667
79,1.5,124.83,-3,Porites sp.,1939,-5.284583333333333
80,1.5,124.83,-3,Porites sp.,1940,-5.11765
81,1.5,124.83,-3,Porites sp.,1941,-4.996849999999999
82,1.5,124.83,-3,Porites sp.,1942,-5.273091666666667
83,1.5,124.83,-3,Porites sp.,1943,-5.334225
84,1.5,124.83,-3,Porites sp.,1944,-5.24285
85,1.5,124.83,-3,Porites sp.,1945,-5.34
86,1.5,124.83,-3,Porites sp.,1946,-5.037475
87,1.5,124.83,-3,Porites sp.,1947,-4.874558333333334
88,1.5,124.83,-3,Porites sp.,1948,-4.9459583333333335
89,1.5,124.83,-3,Porites sp.,1949,-5.1540083333333335
90,1.5,124.83,-3,Porites sp.,1950,-5.208191666666667
91,1.5,124.83,-3,Porites sp.,1951,-5.066408333333333
92,1.5,124.83,-3,Porites sp.,1952,-5.1419
93,1.5,124.83,-3,Porites sp.,1953,-5.120375
94,1.5,124.83,-3,Porites sp.,1954,-5.20845
95,1.5,124.83,-3,Porites sp.,1955,-5.120091666666666
96,1.5,124.83,-3,Porites sp.,1956,-5.1401916666666665
97,1.5,124.83,-3,Porites sp.,1957,-4.996158333333333
98,1.5,124.83,-3,Porites sp.,1958,-4.986683333333333
99,1.5,124.83,-3,Porites sp.,1959,-5.1719083333333336
100,1.5,124.83,-3,Porites sp.,1960,-5.232466666666666
101,1.5,124.83,-3,Porites sp.,1961,-5.103825
102,1.5,124.83,-3,Porites sp.,1962,-5.2431833333333335
103,1.5,124.83,-3,Porites sp.,1963,-5.110475
104,1.5,124.83,-3,Porites sp.,1964,-5.1870416666666666
105,1.5,124.83,-3,Porites sp.,1965,-5.040491666666667
106,1.5,124.83,-3,Porites sp.,1966,-5.0803
107,1.5,124.83,-3,Porites sp.,1967,-5.087783333333333
108,1.5,124.83,-3,Porites sp.,1968,-5.100991666666666
109,1.5,124.83,-3,Porites sp.,1969,-5.149108333333333
110,1.5,124.83,-3,Porites sp.,1970,-5.413316666666667
111,1.5,124.83,-3,Porites sp.,1971,-5.426608333333333
112,1.5,124.83,-3,Porites sp.,1972,-5.017141666666666
113,1.5,124.83,-3,Porites sp.,1973,-5.137075
114,1.5,124.83,-3,Porites sp.,1974,-5.236225
115,1.5,124.83,-3,Porites sp.,1975,-5.450816666666667
116,1.5,124.83,-3,Porites sp.,1976,-5.294925
117,1.5,124.83,-3,Porites sp.,1977,-5.15975
118,1.5,124.83,-3,Porites sp.,1978,-5.12325
119,1.5,124.83,-3,Porites sp.,1979,-5.186983333333333
120,1.5,124.83,-3,Porites sp.,1980,-5.24165
121,1.5,124.83,-3,Porites sp.,1981,-5.2552666666666665
122,1.5,124.83,-3,Porites sp.,1982,-5.1493
123,1.5,124.83,-3,Porites sp.,1983,-5.1107000000000005
124,1.5,124.83,-3,Porites sp.,1984,-5.234933333333333
125,1.5,124.83,-3,Porites sp.,1985,-5.179716666666667
126,1.5,124.83,-3,Porites sp.,1986,-5.245016666666666
127,1.5,124.83,-3,Porites sp.,1987,-5.1372583333333335
128,1.5,124.83,-3,Porites sp.,1988,-5.264516666666666
129,1.5,124.83,-3,Porites sp.,1989,-5.43725
130,1.5,124.83,-3,Porites sp.,1990,-5.3350875
0,-0.5,166.0,-14,Porites australiensis,1951,-5.07
1,-0.5,166.0,-14,Porites australiensis,1952,-4.67625
2,-0.5,166.0,-14,Porites australiensis,1953,-4.96
3,-0.5,166.0,-14,Porites australiensis,1954,-4.6284210526315785
4,-0.5,166.0,-14,Porites australiensis,1955,-4.394761904761904
5,-0.5,166.0,-14,Porites australiensis,1956,-4.458125
6,-0.5,166.0,-14,Porites australiensis,1957,-4.818461538461539
7,-0.5,166.0,-14,Porites australiensis,1958,-4.951333333333333
8,-0.5,166.0,-14,Porites australiensis,1959,-4.826818181818182
9,-0.5,166.0,-14,Porites australiensis,1960,-4.5311111111111115
10,-0.5,166.0,-14,Porites australiensis,1961,-4.627777777777777
11,-0.5,166.0,-14,Porites australiensis,1962,-4.513125
12,-0.5,166.0,-14,Porites australiensis,1963,-4.538125
13,-0.5,166.0,-14,Porites australiensis,1964,-4.537777777777778
14,-0.5,166.0,-14,Porites australiensis,1965,-4.86
15,-0.5,166.0,-14,Porites australiensis,1966,-4.9225
16,-0.5,166.0,-14,Porites australiensis,1967,-4.86
17,-0.5,166.0,-14,Porites australiensis,1968,-4.816
18,-0.5,166.0,-14,Porites australiensis,1969,-4.972631578947369
19,-0.5,166.0,-14,Porites australiensis,1970,-4.893684210526316
20,-0.5,166.0,-14,Porites australiensis,1971,-4.615882352941177
21,-0.5,166.0,-14,Porites australiensis,1972,-4.931538461538461
22,-0.5,166.0,-14,Porites australiensis,1973,-4.454615384615385
23,-0.5,166.0,-14,Porites australiensis,1974,-4.539375
24,-0.5,166.0,-14,Porites australiensis,1975,-4.500526315789474
25,-0.5,166.0,-14,Porites australiensis,1976,-4.901333333333333
26,-0.5,166.0,-14,Porites australiensis,1977,-4.9471428571428575
27,-0.5,166.0,-14,Porites australiensis,1978,-5.018125
28,-0.5,166.0,-14,Porites australiensis,1979,-4.9366666666666665
29,-0.5,166.0,-14,Porites australiensis,1980,-5.31125
30,-0.5,166.0,-14,Porites australiensis,1981,-5.095714285714286
31,-0.5,166.0,-14,Porites australiensis,1982,-5.117142857142857
32,-0.5,166.0,-14,Porites australiensis,1983,-4.940526315789474
33,-0.5,166.0,-14,Porites australiensis,1984,-4.8510526315789475
34,-0.5,166.0,-14,Porites australiensis,1985,-4.885000000000001
35,-0.5,166.0,-14,Porites australiensis,1986,-5.143529411764706
36,-0.5,166.0,-14,Porites australiensis,1987,-5.301
37,-0.5,166.0,-14,Porites australiensis,1988,-4.59
38,-0.5,166.0,-14,Porites australiensis,1989,-4.805
39,-0.5,166.0,-14,Porites australiensis,1990,-5.270769230769231
40,-0.5,166.0,-14,Porites australiensis,1991,-5.388571428571429
41,-0.5,166.0,-14,Porites australiensis,1992,-5.354666666666668
42,-0.5,166.0,-14,Porites australiensis,1993,-5.430909090909091
43,-0.5,166.0,-14,Porites australiensis,1994,-5.298571428571428
44,-0.5,166.0,-14,Porites australiensis,1995,-5.081666666666667
0,-16.82,179.23,-2,Diploastrea heliopora,1939,-4.81
1,-16.82,179.23,-2,Diploastrea heliopora,1940,-4.6450000000000005
2,-16.82,179.23,-2,Diploastrea heliopora,1941,-4.58
3,-16.82,179.23,-2,Diploastrea heliopora,1942,-4.735
4,-16.82,179.23,-2,Diploastrea heliopora,1943,-4.996
5,-16.82,179.23,-2,Diploastrea heliopora,1944,-4.952857142857143
6,-16.82,179.23,-2,Diploastrea heliopora,1945,-4.745
7,-16.82,179.23,-2,Diploastrea heliopora,1946,-4.7725
8,-16.82,179.23,-2,Diploastrea heliopora,1947,-4.804
9,-16.82,179.23,-2,Diploastrea heliopora,1948,-4.895999999999999
10,-16.82,179.23,-2,Diploastrea heliopora,1949,-4.845
11,-16.82,179.23,-2,Diploastrea heliopora,1950,-4.85
12,-16.82,179.23,-2,Diploastrea heliopora,1951,-4.8566666666666665
13,-16.82,179.23,-2,Diploastrea heliopora,1952,-4.6899999999999995
14,-16.82,179.23,-2,Diploastrea heliopora,1953,-4.59
15,-16.82,179.23,-2,Diploastrea heliopora,1954,-4.688
16,-16.82,179.23,-2,Diploastrea heliopora,1955,-4.982
17,-16.82,179.23,-2,Diploastrea heliopora,1956,-4.901999999999999
