# Malo Channel, Vanuatu Coral Stable Isotope and Elemental Data 1928-1992
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/1925
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/west_pacific/malo-channel2004.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2007-03-01
#--------------------
# Title
#	Study_Name: Malo Channel, Espiritu Santo Island - Stable Isotope and Elemental Data
#--------------------
# Investigators
#       Investigators: Kilbourne, K.H.; Quinn, T.M.; Taylor, F.W.; Delcroix, T.; Gouriou, Y.  
#--------------------
# Description_and_Notes
#	Description: Analyses of stable isotopes (Delta 18O, Delta 13C) and elemental ratios  (Sr/Ca, Mg/Ca  in mmol/mol) of a modern Porites lutea coral obtained in June of 1992.   The approximately 65 years of data were used to investigate salinity and temperature  variations in that region as they relate to South Pacific Convergence Zone activity  and ENSO.  Porites lutea sample from Malo Channel, Espritu Santo, Vanuatu (15.7S, 167.2E, 1.5m depth)  Monthly-resolved, 65-year record of skeletal d18O and Sr/Ca variations  in a Porites coral from Espiritu Santo, Vanuatu.  We demonstrate that  El Nino-Southern Oscillation-related climate variability strongly  influences coral d18O at Santo through local salinity changes that are  associated with the position of South Pacific Convergence Zone and the  movement of its associated salinity-front.  Such a demonstration provides  the "ground-truth" data that can be used to place paleoclimate  variability estimated using existing fossil coral records from this  region into a modern conceptual framework.  We also evaluate different  methods of combining coral d18O and Sr/Ca to reconstruct SSS and conclude  that the coral d18O anomaly time series provides the best fit to recent  in situ SSS data at Santo. Coral skeletal geochemistry offers the potential  to reconstruct the sea surface salinity (SSS) history of the tropical  oceans on seasonal to interannual and perhaps centennial timescales because of the strong link between variation in SSS and seawater  d18O in tropical regions.  We explore this potential using a monthly-resolved,  65-year record of skeletal d18O and Sr/Ca variations in a Porites coral  from Espiritu Santo, Vanuatu.  We demonstrate that El Nino-Southern Oscillation- related climate variability strongly influences coral d18O at Santo through  local salinity changes that are associated with the position of South Pacific  Convergence Zone and the movement of its associated salinity-front.   Such a demonstration provides the "ground-truth" data that can be used to place paleoclimate variability estimated using existing fossil coral  records from this region into a modern conceptual framework.   We also evaluate different methods of combining coral d18O and Sr/Ca to  reconstruct SSS and conclude that the coral d18O anomaly time series provides  the best fit to recent in situ SSS data at Santo.  Porites lutea core was collected by Frederick W. Taylor of the University of Texas,  Institute for Geophysics.  The isotope data were analyzed at the University of  South Florida College of Marine Science, on a Finnigan Delta Plus XL mass spectrometer  and attached Kiel Carbonate Device with an analytical precision of 0.04 for carbon  and 0.08 for oxygen (1 sigma) determined by repeated measurements of NBS 19 relative  to VPDB.  The elemental data were analyzed on a Perkin Elmer Optima 4300DV ICP-OES  following the drift-correction methods of Schrag (1999).  Analytical precision (1 sigma)  for the Sr/Ca determinations is 0.16 per mil (0.014 mmol/mol), based on a laboratory standard  solution of dissolved Porites lutea. Depth series were converted to time series using  AnalySeries software (Paillard et al., 1996) to match Sr/Ca minima to SST maxima and  vise versa. The HadISST temperature data set was used (Rayner et al., 2003) for the  age model. The citation reference contains an error in the discussion section.   Figure 6 contains d18O normalized by the standard deviation of each coral record.  The magnitude of the trend in Vanuatu coral d18O is ~0.2, not 2.1 as described  in the text.  This affects the text where we speculate on the causes of such a large  isotopic trend, but does not affect the conclusion that similar trends found in a  variety of tropical Pacific corals lend weight to the idea that corals can faithfully  record decadal-scale climate changes. Additionally, the age model has been adjusted  over the 1992 calendar year to reflect a June 1992 sampling date as opposed to October  1992, which was mistakenly reported in the paper.  The ages of samples preceding 1992.16  remain unaffected by this correction.
#--------------------
# Publication 
#       Authors: Kilbourne, K.H.; Quinn, T.M.; Taylor, F.W.; Delcroix, T.; Gouriou, Y. 
#       Published_Date_or_Year: 2004
#       Published_Title: El Nino-Southern Oscillation-related salinity variations recorded in the  skeletal geochemistry of a Porites coral from Espiritu Santo, Vanuatu
#       Journal_Name: Paleoceanography
#       Volume: 19
#       Edition: 4
#       Issue: PA4002
#       Pages: 
#       DOI: 10.1029/2004PA001033
#       Online_Resource: 
#       Full_Citation: 
#       Abstract: Coral skeletal geochemistry offers the potential to reconstruct the  sea surface salinity (SSS) history of the tropical oceans on seasonal  to interannual and perhaps centennial timescales because of the strong  link between variation in SSS and seawater d18O in tropical regions.  We explore this potential using a monthly resolved, 65-year record of  skeletal d18O and Sr/Ca variations in a Porites coral from Espiritu Santo,  Vanuatu. We demonstrate that El Nino-Southern Oscillation-related climate  variability strongly influences coral d18O at Santo through local salinity  changes associated with the position of the South Pacific Convergence Zone  and the movement of its associated salinity front. Such a demonstration  provides the "ground truth" data that can be used to place paleoclimate  variability estimated using existing fossil coral records from this region  into a modern conceptual framework. We also evaluate different methods of  combining coral d18O and Sr/Ca to reconstruct SSS and conclude that the  coral d18O anomaly time series provides the best fit to recent in situ  SSS data at Santo.
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Malo Channel, Vanuatu
#       Location: Ocean>Pacific Ocean>South Pacific Ocean>Melanesia>Vanuatu
#	Country: Vanuatu
#	Northernmost_Latitude: -15.7
# 	Southernmost_Latitude: -15.7
# 	Easternmost_Longitude: 167.2
# 	Westernmost_Longitude: 167.2
# 	Elevation: -1 m
#------------------
# Data_Collection   
#	Collection_Name: 04vanu01a
#	Earliest_Year: 1928
#	Most_Recent_Year: 1992
#	Time_Unit: AD
#	Core_Length: 
#	Notes: 
#------------------
# Species
#	Species_Name: Porites lutea
#	Common_Name: 
#------------------
# Chronology_Information
#	Chronology: 
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##depth	depth, , ,cm, , , , ,N
##age	age, , ,years AD, , , , ,N
##d18O	delta 18O, Porites lutea, , permil VPDB, , corals and sclerosponges, , ,N
##Sr/Ca	Strontium/Calcium, Porites lutea, ,mmol/mol, ,corals and sclerosponges, , ,N
##d13C	delta 13C, Porites lutea, , permil VPDB, , corals and sclerosponges, , ,N
##Mg/Ca	Magnesium/Calcium, Porites lutea, ,mmol/mol, ,corals and sclerosponges, , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN
#
depth	age	d18O	Sr/Ca	d13C	Mg/Ca
41.62	1972.34	-5.08	8.922	-1.13	3.975
41.49	1972.4	-4.94	8.957	-1.03	3.861
41.36	1972.46	-4.72	8.954	-1.2	4.087
41.22	1972.52	-4.54	8.98	-1.37	4.107
41.09	1972.59	-4.5	8.984	-1.09	4.089
40.96	1972.65	-4.43	8.95	-1.22	4.144
40.82	1972.71	-4.41	8.989	-0.83	3.891
40.69	1972.79	-4.45	8.944	-0.84	4.139
40.56	1972.87	-4.7	8.912	-0.91	4.34
40.42	1972.96	-4.76	8.88	-0.59	4.348
40.29	1973.04	-4.86	8.827	-0.43	4.135
40.16	1973.12	-4.88	8.795	-0.69	4.382
40.02	1973.18	-4.87	8.804	-0.92	4.295
39.89	1973.23	-4.88	8.843	-0.81	4.193
39.76	1973.29	-4.86	8.857	-0.73	4.213
39.62	1973.34	-4.81	8.866	-0.74	4.321
39.49	1973.4	-4.75	8.884	-0.91	4.234
39.36	1973.45	-4.73	8.88	-0.92	4.236
39.22	1973.51	-4.71	8.918	-0.9	4.13
39.09	1973.56	-4.67	8.926	-0.88	4.249
38.96	1973.62	-4.66	8.934	-0.85	4.224
38.82	1973.75	-4.63	8.873	-0.79	4.332
38.69	1973.87	-4.72	8.821	-0.88	4.52
38.56	1973.92	-4.78	8.834	-0.74	4.54
38.42	1973.96	-4.76	8.849	-0.52	4.249
38.29	1974.01	-4.83	8.817	-0.43	4.259
38.16	1974.06	-5.03	8.796	-0.62	4.207
38.02	1974.1	-5.11	8.815	-0.81	4.177
37.92	1974.15	-5.09	8.812	-0.85	4.155
37.79	1974.2	-5.14	8.817	-0.79	4.219
37.66	1974.24	-5.2	8.816	-0.72	4.266
37.52	1974.29	-5.11	8.805	-0.78	4.281
37.39	1974.43	-5.09	8.835	-1	4.245
37.26	1974.57	-5.02	8.892	-1	4.151
37.12	1974.71	-4.87	8.888	-0.85	4.185
36.99	1974.79	-4.85	8.885	-0.82	4.207
36.86	1974.88	-4.91	8.88	-0.97	4.292
36.72	1974.96	-5.04	8.821	-1.08	4.427
36.59	1975.04	-5.2	8.823	-0.9	4.476
36.46	1975.13	-5.16	8.809	-0.45	4.536
36.32	1975.21	-5.18	8.774	-0.59	4.302
36.19	1975.24	-5.15	8.815	-0.68	4.194
36.06	1975.27	-5.14	8.804	-0.7	3.957
35.92	1975.3	-5.11	8.804	-0.69	4.127
35.79	1975.33	-5.01	8.806	-0.66	4.172
35.66	1975.36	-4.94	8.821	-1.04	4.196
35.52	1975.39	-4.91	8.844	-1.12	4.112
35.39	1975.42	-4.89	8.874	-1.01	3.998
35.26	1975.45	-4.87	8.902	-0.9	4.064
35.12	1975.48	-4.85	8.936	-0.83	4.035
34.99	1975.51	-4.81	8.929	-0.85	4.084
34.86	1975.54	-4.76	8.934	-0.87	4.118
34.72	1975.73	-4.79	8.94	-0.75	4.04
34.59	1975.93	-4.99	8.855	-0.81	4.338
34.46	1976.12	-5.13	8.802	-0.45	4.624
34.32	1976.24	-5.24	8.819	-0.63	4.408
34.19	1976.36	-5.16	8.839	-1.2	4.191
34.06	1976.47	-4.9	8.863	-1.51	4.083
33.92	1976.59	-4.73	8.877	-1.37	3.891
33.79	1976.71	-4.78	8.91	-1.1	3.955
33.66	1976.83	-4.78	8.866	-0.97	4.097
33.52	1976.96	-4.92	8.89	-0.85	4.636
33.39	1977.08	-5.08	8.858	-0.87	4.064
33.26	1977.21	-5.01	8.9	-0.86	3.95
33.13	1977.34	-4.86	8.864	-1.21	4.136
32.99	1977.46	-4.66	8.905	-1.11	4.099
32.86	1977.58	-4.66	8.967	-1.12	3.969
32.73	1977.71	-4.65	8.985	-1.04	3.946
32.59	1977.79	-4.64	8.956	-0.94	3.964
32.46	1977.87	-4.62	8.895	-0.98	4.216
32.33	1977.96	-4.57	8.912	-0.9	4.142
32.19	1978.04	-4.81	8.853	-0.93	4.094
32.06	1978.12	-5.04	8.82	-0.8	4.51
31.93	1978.17	-4.94	8.838	-0.65	4.187
31.79	1978.22	-4.89	8.883	-0.83	3.989
31.66	1978.27	-4.83	8.892	-0.94	4.012
31.53	1978.32	-4.75	8.884	-1	3.972
31.39	1978.37	-4.62	8.887	-0.96	3.893
31.26	1978.42	-4.52	8.874	-0.95	3.965
31.13	1978.46	-4.55	8.878	-1.04	4.084
30.99	1978.51	-4.58	8.894	-1.14	4.099
30.86	1978.56	-4.55	8.918	-1.14	4.262
30.73	1978.61	-4.5	8.953	-1.1	4.112
30.59	1978.66	-4.48	8.949	-1.04	4.017
30.46	1978.71	-4.48	8.991	-0.95	3.969
30.33	1978.81	-4.54	8.941	-0.93	4.131
30.19	1978.91	-4.66	8.922	-1	4.151
30.06	1979.01	-4.82	8.884	-0.85	4.316
29.93	1979.11	-5.01	8.819	-0.54	4.492
29.79	1979.21	-5.15	8.816	-0.59	4.175
29.66	1979.25	-5.09	8.854	-0.58	4
29.53	1979.28	-5.06	8.866	-0.62	4.084
29.39	1979.32	-5.04	8.854	-0.61	4.05
29.26	1979.36	-5.02	8.894	-0.68	3.976
29.13	1979.39	-4.96	8.899	-0.96	4.072
28.99	1979.43	-4.91	8.909	-1.17	4.147
28.86	1979.47	-4.85	8.876	-1.14	4.315
28.59	1979.5	-4.8	8.943	-1.15	4.046
28.46	1979.54	-4.71	8.957	-1.16	4.155
28.33	1979.63	-4.53	8.929	-0.93	4.21
28.19	1979.71	-4.63	8.94	-0.77	4.265
28.06	1979.88	-4.73	8.869	-0.83	4.479
27.93	1980.04	-5.07	8.79	-0.57	4.694
27.79	1980.09	-5.12	8.842	-0.66	4.158
27.66	1980.15	-5.21	8.859	-0.57	4.11
27.53	1980.2	-4.99	8.856	-0.51	4.01
27.39	1980.25	-5	8.84	-0.79	3.942
27.26	1980.3	-5	8.854	-0.75	3.974
27.13	1980.36	-4.81	8.872	-0.91	4
26.99	1980.41	-4.68	8.884	-1.06	4.1
26.86	1980.46	-4.66	8.869	-1.13	4.339
26.73	1980.51	-4.63	8.908	-1.23	4.233
26.59	1980.57	-4.59	8.942	-1.19	4.257
26.46	1980.62	-4.58	8.99	-1.06	4.004
26.33	1980.66	-4.56	8.991	-0.98	4.077
26.19	1980.71	-4.44	8.989	-0.98	4.083
26.06	1980.79	-4.54	8.915	-0.96	4.222
25.93	1980.86	-4.63	8.902	-1.14	4.348
25.79	1980.94	-4.7	8.855	-0.95	4.203
25.66	1981.01	-4.93	8.857	-0.72	4.104
25.53	1981.09	-5.1	8.826	-0.79	4.156
25.39	1981.16	-5.22	8.831	-0.59	4.158
25.26	1981.24	-5.25	8.863	-0.39	4.004
25.13	1981.32	-5.23	8.857	-0.64	4.095
24.99	1981.39	-5.21	8.922	-0.84	4.043
24.86	1981.47	-5.09	8.922	-0.92	4.048
24.73	1981.54	-4.94	8.983	-1.07	4.128
24.59	1981.62	-4.96	9.015	-1.16	3.931
24.33	1981.72	-4.62	8.995	-1.01	4.078
24.19	1981.82	-4.61	8.981	-0.95	4.098
24.06	1981.93	-4.63	8.951	-0.73	4.223
23.93	1981.96	-4.8	8.851	-0.81	4.451
23.79	1981.99	-4.88	8.897	-0.98	4.273
23.66	1982.02	-4.88	8.892	-1.01	4.179
23.53	1982.04	-4.91	8.872	-1.06	4.011
23.39	1982.08	-5.05	8.889	-1.21	4.032
23.26	1982.09	-5.16	8.874	-1.03	4.024
23.13	1982.12	-5.21	8.909	-0.78	4.044
22.99	1982.14	-5.19	8.88	-0.75	4.211
22.86	1982.19	-5.22	8.877	-0.81	4.201
22.73	1982.2	-5.23	8.892	-0.8	4.18
22.59	1982.24	-5.25	8.875	-0.84	4.149
22.46	1982.26	-5.28	8.875	-0.92	3.94
22.33	1982.29	-5.3	8.855	-1.01	4.121
22.19	1982.31	-5.24	8.954	-1.19	4.006
22.06	1982.33	-5.24	8.911	-1.19	3.98
21.93	1982.36	-5.28	8.94	-1.07	4.144
21.79	1982.37	-5.27	8.913	-1.11	4.362
21.66	1982.41	-5.23	8.911	-1.07	4.496
21.53	1982.42	-5.18	8.93	-1.03	4.227
21.39	1982.46	-5.12	8.946	-1.18	3.994
21.26	1982.47	-5.07	9.01	-1.27	4.18
21.13	1982.54	-4.98	9.021	-1.2	3.912
20.99	1982.57	-4.74	8.979	-1.26	4.009
20.86	1982.62	-4.88	8.993	-1.31	4.029
20.73	1982.67	-4.83	9	-1.2	3.961
20.59	1982.7	-4.77	9.03	-0.98	4.108
20.46	1982.76	-4.77	8.951	-0.99	4.228
20.33	1982.79	-4.78	9.029	-1.08	3.884
20.19	1982.86	-4.78	8.88	-1.13	4.01
20.06	1982.87	-4.78	8.954	-0.99	4.035
19.93	1982.95	-4.79	8.889	-0.84	4.104
19.8	1982.96	-4.82	8.931	-0.84	4.305
19.66	1983	-4.88	8.863	-1.15	4.321
19.53	1983.01	-4.77	8.876	-1.41	4.466
19.4	1983.06	-4.84	8.889	-1.03	4.121
19.26	1983.11	-5.06	8.901	-0.84	3.931
19.13	1983.16	-5.08	8.86	-0.68	3.893
19	1983.21	-5.03	8.881	-0.69	4.023
18.86	1983.26	-4.99	8.834	-0.56	3.89
18.73	1983.32	-4.9	8.872	-0.45	4.083
18.6	1983.37	-4.8	8.875	-0.78	3.994
18.46	1983.42	-4.68	8.933	-1.09	4.041
18.33	1983.47	-4.6	8.944	-1.06	4.132
18.2	1983.52	-4.41	8.915	-1.06	4.189
18.06	1983.57	-4.27	8.963	-0.96	4.263
17.93	1983.62	-4.33	8.989	-0.84	4.121
17.8	1983.69	-4.4	8.905	-0.87	4.105
17.66	1983.77	-4.55	8.882	-0.87	4.211
17.53	1983.84	-4.71	8.867	-0.73	4.409
17.4	1983.91	-5.04	8.864	-1	4.158
17.26	1983.99	-5.08	8.857	-0.85	4.118
17.13	1984.06	-5.01	8.843	-0.83	4.085
17	1984.14	-5.01	8.806	-1.04	4.184
16.86	1984.21	-5.17	8.791	-1.01	4.259
16.73	1984.27	-5.24	8.802	-0.95	4.216
16.6	1984.34	-5.25	8.851	-1.02	4.159
16.46	1984.4	-5.24	8.872	-1.11	4.104
16.33	1984.46	-5.23	8.882	-1.03	4.052
16.2	1984.52	-5.16	8.875	-0.97	4.169
16.06	1984.59	-5.17	8.917	-1.32	4.088
15.93	1984.65	-5.09	8.873	-1.25	4.21
15.8	1984.71	-5	8.839	-1.04	4.399
15.66	1984.77	-4.89	8.846	-0.83	4.524
15.53	1984.84	-4.89	8.874	-0.82	4.451
15.4	1984.9	-4.86	8.865	-0.68	4.203
15.26	1984.96	-4.89	8.84	-1.02	4.302
15.13	1985.02	-5.08	8.818	-0.83	4.325
15	1985.09	-5.17	8.812	-0.84	4.37
14.86	1985.15	-5.17	8.807	-0.71	4.333
14.73	1985.21	-5.16	8.805	-0.6	4.286
14.6	1985.27	-5.05	8.823	-0.83	4.224
14.46	1985.34	-5.01	8.882	-0.74	4.027
14.33	1985.4	-4.92	8.897	-1.14	4.19
14.2	1985.46	-5.04	8.944	-1.35	4.191
14.06	1985.53	-4.98	8.936	-1.3	4.188
13.93	1985.6	-4.96	8.919	-1.25	4.175
13.8	1985.67	-5.01	8.929	-1.12	4.24
13.66	1985.74	-5	8.903	-1.19	4.258
13.53	1985.81	-4.99	8.872	-1.25	4.359
13.4	1985.88	-4.97	8.836	-1.28	4.622
13.26	1985.95	-5.02	8.836	-1.01	4.237
13.13	1986.02	-5.2	8.764	-0.93	4.415
12.86	1986.09	-5.25	8.805	-0.78	4.307
12.73	1986.15	-5.28	8.805	-1.04	4.353
12.6	1986.22	-5.23	8.816	-1.07	4.234
12.46	1986.29	-5.26	8.832	-1.25	4.203
12.33	1986.36	-5.19	8.855	-1.18	4.127
12.2	1986.43	-5.01	8.88	-1.23	4.272
12.06	1986.5	-4.84	8.907	-1.02	4.263
11.93	1986.57	-4.77	8.899	-0.99	4.224
11.8	1986.64	-4.69	8.938	-1.12	4.146
11.66	1986.71	-4.77	8.949	-1.06	4.189
11.53	1986.77	-4.7	8.939	-0.72	4.077
11.4	1986.82	-4.7	8.881	-0.95	4.277
11.26	1986.88	-4.73	8.875	-0.97	4.629
11.13	1986.94	-4.88	8.846	-0.87	4.321
11	1986.99	-5.02	8.849	-0.78	4.237
10.86	1987.05	-5.02	8.825	-0.78	4.331
10.73	1987.11	-5.22	8.82	-0.89	4.252
10.6	1987.16	-5.08	8.816	-0.92	4.325
10.46	1987.22	-5.08	8.826	-1.07	4.174
10.33	1987.28	-5.11	8.906	-0.99	4.065
10.2	1987.34	-5.09	8.864	-0.96	4.194
10.06	1987.39	-4.95	8.905	-1.04	4.286
9.93	1987.45	-4.81	8.94	-0.88	4.087
9.8	1987.51	-4.87	8.933	-0.76	NAN
9.66	1987.56	-4.72	8.984	-1.1	4.089
9.53	1987.62	-4.59	9.005	-1.22	4.103
9.4	1987.7	-4.45	8.894	-1.13	4.349
9.26	1987.79	-4.64	8.84	-0.92	4.584
9.13	1987.87	-4.76	8.835	-0.79	4.359
9	1987.95	-4.97	8.877	-0.76	3.902
8.86	1988.04	-5.12	8.838	-0.62	4.143
8.73	1988.12	-5.17	8.79	-0.7	4.376
8.6	1988.21	-5.19	8.842	-0.93	4.364
8.46	1988.29	-5.18	8.813	-0.78	4.338
8.33	1988.37	-4.96	8.832	-0.85	4.277
8.2	1988.46	-5	8.86	-1.17	4.245
8.06	1988.54	-5.04	8.915	-0.9	4.158
7.93	1988.63	-4.98	8.891	-0.85	4.218
7.8	1988.72	-4.97	8.883	-0.89	4.221
7.66	1988.81	-5.06	8.851	-0.93	4.312
7.53	1988.86	-5.09	8.849	-1.09	NAN
7.26	1988.9	-5.06	8.767	-1.31	4.553
7.13	1988.99	-5.2	8.789	-1.1	4.446
7	1989.09	-5.36	8.868	-0.88	4.148
6.86	1989.18	-5.43	8.763	-0.82	4.303
6.6	1989.27	-5.41	8.765	-0.96	4.315
6.47	1989.36	-5.39	8.784	-1.21	4.382
6.33	1989.45	-5.21	8.863	-1.26	4.176
6.07	1989.54	-5.31	8.877	-1.29	4.236
5.93	1989.61	-5.22	8.869	-1.21	4.263
5.8	1989.67	-5.14	8.87	-1.17	4.214
5.67	1989.74	-5.17	8.848	-1.12	4.211
5.53	1989.8	-5.09	8.83	-1.13	4.405
5.4	1989.87	-5.04	8.823	-1.06	4.41
5.27	1989.93	-5.04	8.836	-0.89	4.45
5.13	1989.98	-5	8.863	-1.15	4.15
5	1990.04	-5.14	8.823	-1.13	4.129
4.87	1990.13	-5.23	8.84	-0.85	4.146
4.73	1990.21	-5.32	8.805	-0.82	4.312
4.6	1990.28	-5.4	8.829	-0.89	4.277
4.47	1990.34	-5.2	8.852	-0.99	4.191
4.33	1990.41	-5.01	8.866	-1.14	4.208
4.2	1990.47	-4.87	8.888	-1.11	4.173
4.07	1990.54	-4.87	8.869	-1.15	4.253
3.93	1990.59	-4.75	8.887	-1.02	4.252
3.8	1990.64	-4.77	8.934	-1.07	4.05
3.67	1990.69	-4.73	8.943	-1.04	4.183
3.53	1990.74	-4.72	8.984	-1.08	4.114
3.4	1990.79	-4.76	8.966	-1.1	4.066
3.27	1990.84	-4.91	8.894	-0.93	4.353
3.13	1990.89	-4.93	8.892	-0.96	4.158
3	1990.94	-5.22	8.849	-0.75	4.462
2.87	1990.99	-5.27	8.819	-0.57	4.397
2.6	1991.04	-5.38	8.795	-0.89	4.103
2.47	1991.16	-5.34	8.861	-1.01	4.017
2.33	1991.29	-5.03	8.838	-1.3	4.219
2.2	1991.36	-4.94	8.863	-1.25	4.108
2.07	1991.43	-4.93	8.886	-1.16	4.333
1.93	1991.5	-4.92	8.933	-1.08	4.265
1.8	1991.57	-4.9	8.953	-1	4.135
1.67	1991.64	-4.93	8.946	-1.11	4.122
1.53	1991.71	-4.97	8.967	-1.12	4.285
1.4	1991.79	-4.85	8.945	-0.98	4.236
1.27	1991.87	-4.76	8.929	-0.95	4.263
1.13	1991.96	-4.82	8.939	-1.07	4.242
1	1992.04	-4.87	8.894	-0.99	4.476
0.87	1992.12	-4.92	8.893	-0.84	4.285
0.73	1992.18	-5.04	8.888	-0.69	4.21
0.6	1992.25	-5.13	8.895	-0.8	4.101
0.47	1992.31	-5.04	8.921	-1.05	4.423
0.33	1992.37	-4.78	8.971	-1.28	4.529
0.2	1992.41	-4.7	8.965	-1.41	4.642
0.07	1992.46	-4.56	9.024	-1.67	5.1
