age	Sr/Ca-D.heli	Sr/Ca-P.loba	d18O-D.heli	d18O-P.loba	
1988.38	8.8551	8.7787	-5.0601	-5.171
1988.46	8.9607	8.7687	-4.9762	-5.1581
1988.54	8.9842	8.7835	-4.9971	-5.0867
1988.63	8.9278	8.7455	-5.1192	-5.1103
1988.71	8.9027	8.7822	-5.1748	-5.026
1988.79	8.9641	8.8028	-5.0466	-4.9683
1988.88	9.1031	8.9082	-4.6654	-4.9623
1988.96	9.1122	9.0003	-4.7645	-4.6921
1989.04	9.1212	9.0525	-4.8636	-4.6296
1989.13	9.1302	9.0659	-4.9627	-4.5847
1989.21	9.1005	9.004	-5.1068	-4.4884
1989.29	9.0454	8.9141	-5.2805	-4.6108
1989.38	8.9803	8.8186	-5.4287	-4.7975
1989.46	8.8923	8.7746	-4.9208	-5.0769
1989.54	8.8774	8.8106	-4.8428	-5.1709
1989.63	8.9191	8.7911	-4.7924	-5.2974
1989.71	8.9609	8.7623	-4.742	-5.5251
1989.79	9.0026	8.8107	-4.6916	-5.3883
1989.88	9.0372	8.9034	-4.3086	-4.745
1989.96	9.0824	8.966	-4.2338	-4.5922
1990.04	9.1192	9.0097	-4.1825	-4.3409
1990.13	9.1033	8.9898	-4.2767	-4.3423
1990.21	9.0874	8.9699	-4.3709	-4.3436
1990.29	8.987	8.9449	-4.971	-4.3341
1990.38	8.9349	8.7366	-4.9553	-5.32
