"","X.1","X","time","lat","lon","depth","temp","salt"
"1176",2592,2592,"1995-12-15T00:00:00Z",68.25,296.25,5.01,-1.1651474237442,31.4712829589844
"1177",2595,2595,"1996-01-15T00:00:00Z",67.25,296.25,5.01,-0.933306396007538,31.6928119659424
"1178",2596,2596,"1996-01-15T00:00:00Z",67.75,295.25,5.01,-1.0583211183548,31.5112075805664
"1179",2597,2597,"1996-01-15T00:00:00Z",67.75,295.75,5.01,-1.01066267490387,31.5414581298828
"1180",2598,2598,"1996-01-15T00:00:00Z",67.75,296.25,5.01,-1.08770251274109,31.5785236358643
"1181",2599,2599,"1996-01-15T00:00:00Z",68.25,295.25,5.01,-1.20359706878662,31.4184074401855
"1182",2600,2600,"1996-01-15T00:00:00Z",68.25,295.75,5.01,-1.27181315422058,31.4594459533691
"1183",2601,2601,"1996-01-15T00:00:00Z",68.25,296.25,5.01,-1.30200302600861,31.5242137908936
"1184",2604,2604,"1996-02-15T00:00:00Z",67.25,296.25,5.01,-1.08598160743713,31.7633590698242
"1185",2605,2605,"1996-02-15T00:00:00Z",67.75,295.25,5.01,-1.19314992427826,31.5363998413086
"1186",2606,2606,"1996-02-15T00:00:00Z",67.75,295.75,5.01,-1.16754674911499,31.5610160827637
"1187",2607,2607,"1996-02-15T00:00:00Z",67.75,296.25,5.01,-1.22067785263062,31.5729598999023
"1188",2608,2608,"1996-02-15T00:00:00Z",68.25,295.25,5.01,-1.23353099822998,31.4624423980713
"1189",2609,2609,"1996-02-15T00:00:00Z",68.25,295.75,5.01,-1.27966320514679,31.5277690887451
"1190",2610,2610,"1996-02-15T00:00:00Z",68.25,296.25,5.01,-1.33423089981079,31.6721591949463
"1191",2613,2613,"1996-03-15T00:00:00Z",67.25,296.25,5.01,-1.24981570243835,31.8171272277832
"1192",2614,2614,"1996-03-15T00:00:00Z",67.75,295.25,5.01,-1.23044896125793,31.571849822998
"1193",2615,2615,"1996-03-15T00:00:00Z",67.75,295.75,5.01,-1.2370799779892,31.5849609375
"1194",2616,2616,"1996-03-15T00:00:00Z",67.75,296.25,5.01,-1.26433575153351,31.617359161377
"1195",2617,2617,"1996-03-15T00:00:00Z",68.25,295.25,5.01,-1.27262508869171,31.5537261962891
"1196",2618,2618,"1996-03-15T00:00:00Z",68.25,295.75,5.01,-1.30450510978699,31.6261558532715
"1197",2619,2619,"1996-03-15T00:00:00Z",68.25,296.25,5.01,-1.33734691143036,31.7836799621582
"1198",2622,2622,"1996-04-15T00:00:00Z",67.25,296.25,5.01,-1.32976579666138,31.8046569824219
"1199",2623,2623,"1996-04-15T00:00:00Z",67.75,295.25,5.01,-1.27608776092529,31.6086730957031
"1200",2624,2624,"1996-04-15T00:00:00Z",67.75,295.75,5.01,-1.2847695350647,31.6125946044922
"1201",2625,2625,"1996-04-15T00:00:00Z",67.75,296.25,5.01,-1.31154334545135,31.6897411346436
"1202",2626,2626,"1996-04-15T00:00:00Z",68.25,295.25,5.01,-1.3064067363739,31.6077842712402
"1203",2627,2627,"1996-04-15T00:00:00Z",68.25,295.75,5.01,-1.31122839450836,31.5998363494873
"1204",2628,2628,"1996-04-15T00:00:00Z",68.25,296.25,5.01,-1.34244704246521,31.7755641937256
"1205",2631,2631,"1996-05-15T00:00:00Z",67.25,296.25,5.01,-1.37113893032074,31.8549003601074
"1206",2632,2632,"1996-05-15T00:00:00Z",67.75,295.25,5.01,-1.30685341358185,31.7272109985352
"1207",2633,2633,"1996-05-15T00:00:00Z",67.75,295.75,5.01,-1.31739914417267,31.7326335906982
"1208",2634,2634,"1996-05-15T00:00:00Z",67.75,296.25,5.01,-1.34885227680206,31.7816772460938
"1209",2635,2635,"1996-05-15T00:00:00Z",68.25,295.25,5.01,-1.32208549976349,31.6654567718506
"1210",2636,2636,"1996-05-15T00:00:00Z",68.25,295.75,5.01,-1.3254656791687,31.6627388000488
"1211",2637,2637,"1996-05-15T00:00:00Z",68.25,296.25,5.01,-1.36035072803497,31.7611351013184
"1212",2640,2640,"1996-06-15T00:00:00Z",67.25,296.25,5.01,-1.35697829723358,31.955358505249
"1213",2641,2641,"1996-06-15T00:00:00Z",67.75,295.25,5.01,-1.00545215606689,31.7992343902588
"1214",2642,2642,"1996-06-15T00:00:00Z",67.75,295.75,5.01,-1.01647245883942,31.8192520141602
"1215",2643,2643,"1996-06-15T00:00:00Z",67.75,296.25,5.01,-1.18568098545074,31.8443908691406
"1216",2644,2644,"1996-06-15T00:00:00Z",68.25,295.25,5.01,-1.01015663146973,31.8031826019287
"1217",2645,2645,"1996-06-15T00:00:00Z",68.25,295.75,5.01,-0.95143336057663,31.8265171051025
"1218",2646,2646,"1996-06-15T00:00:00Z",68.25,296.25,5.01,-0.934069037437439,31.8744716644287
"1219",2649,2649,"1996-07-15T00:00:00Z",67.25,296.25,5.01,-1.14788722991943,31.7792415618896
"1220",2650,2650,"1996-07-15T00:00:00Z",67.75,295.25,5.01,-0.0653077512979507,31.6432399749756
"1221",2651,2651,"1996-07-15T00:00:00Z",67.75,295.75,5.01,-0.157581031322479,31.6612644195557
"1222",2652,2652,"1996-07-15T00:00:00Z",67.75,296.25,5.01,-0.544068157672882,31.6821689605713
"1223",2653,2653,"1996-07-15T00:00:00Z",68.25,295.25,5.01,0.0906487926840782,31.5236339569092
"1224",2654,2654,"1996-07-15T00:00:00Z",68.25,295.75,5.01,-0.130657359957695,31.497127532959
"1225",2655,2655,"1996-07-15T00:00:00Z",68.25,296.25,5.01,-0.376973330974579,31.5000267028809
"1226",2658,2658,"1996-08-15T00:00:00Z",67.25,296.25,5.01,1.36362278461456,31.3688869476318
"1227",2659,2659,"1996-08-15T00:00:00Z",67.75,295.25,5.01,2.40493583679199,31.1250858306885
"1228",2660,2660,"1996-08-15T00:00:00Z",67.75,295.75,5.01,2.29508638381958,31.1379051208496
"1229",2661,2661,"1996-08-15T00:00:00Z",67.75,296.25,5.01,1.75737750530243,31.1429214477539
"1230",2662,2662,"1996-08-15T00:00:00Z",68.25,295.25,5.01,1.8922975063324,30.8207378387451
"1231",2663,2663,"1996-08-15T00:00:00Z",68.25,295.75,5.01,1.45335710048676,30.7420196533203
"1232",2664,2664,"1996-08-15T00:00:00Z",68.25,296.25,5.01,1.27172696590424,30.7786026000977
"1233",2667,2667,"1996-09-15T00:00:00Z",67.25,296.25,5.01,1.62126576900482,31.2135009765625
"1234",2668,2668,"1996-09-15T00:00:00Z",67.75,295.25,5.01,1.69683611392975,30.8393745422363
"1235",2669,2669,"1996-09-15T00:00:00Z",67.75,295.75,5.01,1.66160023212433,30.8739261627197
"1236",2670,2670,"1996-09-15T00:00:00Z",67.75,296.25,5.01,1.29572284221649,30.8859272003174
"1237",2671,2671,"1996-09-15T00:00:00Z",68.25,295.25,5.01,1.06464993953705,30.687837600708
"1238",2672,2672,"1996-09-15T00:00:00Z",68.25,295.75,5.01,0.921408891677856,30.7092723846436
"1239",2673,2673,"1996-09-15T00:00:00Z",68.25,296.25,5.01,0.887899458408356,30.8231372833252
"1240",2676,2676,"1996-10-15T00:00:00Z",67.25,296.25,5.01,0.685188353061676,31.1525077819824
"1241",2677,2677,"1996-10-15T00:00:00Z",67.75,295.25,5.01,0.705979704856873,31.0018749237061
"1242",2678,2678,"1996-10-15T00:00:00Z",67.75,295.75,5.01,0.711934685707092,31.0274982452393
"1243",2679,2679,"1996-10-15T00:00:00Z",67.75,296.25,5.01,0.212819159030914,31.0605392456055
"1244",2680,2680,"1996-10-15T00:00:00Z",68.25,295.25,5.01,0.203790470957756,30.9718017578125
"1245",2681,2681,"1996-10-15T00:00:00Z",68.25,295.75,5.01,-0.22675259411335,31.017692565918
"1246",2682,2682,"1996-10-15T00:00:00Z",68.25,296.25,5.01,-0.459587067365646,31.0621967315674
"1247",2685,2685,"1996-11-15T00:00:00Z",67.25,296.25,5.01,-0.29505330324173,31.2313613891602
"1248",2686,2686,"1996-11-15T00:00:00Z",67.75,295.25,5.01,-0.277591615915298,31.1424236297607
"1249",2687,2687,"1996-11-15T00:00:00Z",67.75,295.75,5.01,-0.264018535614014,31.1683979034424
"1250",2688,2688,"1996-11-15T00:00:00Z",67.75,296.25,5.01,-0.652714550495148,31.2149448394775
"1251",2689,2689,"1996-11-15T00:00:00Z",68.25,295.25,5.01,-0.759564518928528,31.1676483154297
"1252",2690,2690,"1996-11-15T00:00:00Z",68.25,295.75,5.01,-0.911557972431183,31.2262783050537
"1253",2691,2691,"1996-11-15T00:00:00Z",68.25,296.25,5.01,-1.09565079212189,31.2411231994629
"1254",2694,2694,"1996-12-15T00:00:00Z",67.25,296.25,5.01,-0.68829345703125,31.3266620635986
"1255",2695,2695,"1996-12-15T00:00:00Z",67.75,295.25,5.01,-0.826278448104858,31.2638645172119
"1256",2696,2696,"1996-12-15T00:00:00Z",67.75,295.75,5.01,-0.704244911670685,31.2809104919434
"1257",2697,2697,"1996-12-15T00:00:00Z",67.75,296.25,5.01,-0.789233148097992,31.3163185119629
"1258",2698,2698,"1996-12-15T00:00:00Z",68.25,295.25,5.01,-1.04207301139832,31.2155933380127
"1259",2699,2699,"1996-12-15T00:00:00Z",68.25,295.75,5.01,-1.10911750793457,31.280855178833
"1260",2700,2700,"1996-12-15T00:00:00Z",68.25,296.25,5.01,-1.12908339500427,31.2606449127197
"1261",2703,2703,"1997-01-15T00:00:00Z",67.25,296.25,5.01,-0.817528307437897,31.4825401306152
"1262",2704,2704,"1997-01-15T00:00:00Z",67.75,295.25,5.01,-1.04185044765472,31.3565330505371
"1263",2705,2705,"1997-01-15T00:00:00Z",67.75,295.75,5.01,-0.977362632751465,31.3803882598877
"1264",2706,2706,"1997-01-15T00:00:00Z",67.75,296.25,5.01,-0.996556341648102,31.421215057373
"1265",2707,2707,"1997-01-15T00:00:00Z",68.25,295.25,5.01,-1.09766519069672,31.2761783599854
"1266",2708,2708,"1997-01-15T00:00:00Z",68.25,295.75,5.01,-1.13401877880096,31.3430194854736
"1267",2709,2709,"1997-01-15T00:00:00Z",68.25,296.25,5.01,-1.15061581134796,31.3832111358643
"1268",2712,2712,"1997-02-15T00:00:00Z",67.25,296.25,5.01,-1.01669275760651,31.6115264892578
"1269",2713,2713,"1997-02-15T00:00:00Z",67.75,295.25,5.01,-1.11176192760468,31.3671646118164
"1270",2714,2714,"1997-02-15T00:00:00Z",67.75,295.75,5.01,-1.10333108901978,31.4209785461426
"1271",2715,2715,"1997-02-15T00:00:00Z",67.75,296.25,5.01,-1.12942230701447,31.4551467895508
"1272",2716,2716,"1997-02-15T00:00:00Z",68.25,295.25,5.01,-1.1936023235321,31.4164505004883
"1273",2717,2717,"1997-02-15T00:00:00Z",68.25,295.75,5.01,-1.26540422439575,31.5621490478516
"1274",2718,2718,"1997-02-15T00:00:00Z",68.25,296.25,5.01,-1.2909027338028,31.7161064147949
"1275",2721,2721,"1997-03-15T00:00:00Z",67.25,296.25,5.01,-1.16285014152527,31.6258869171143
"1276",2722,2722,"1997-03-15T00:00:00Z",67.75,295.25,5.01,-1.22167277336121,31.4879169464111
"1277",2723,2723,"1997-03-15T00:00:00Z",67.75,295.75,5.01,-1.2063182592392,31.4925289154053
"1278",2724,2724,"1997-03-15T00:00:00Z",67.75,296.25,5.01,-1.24626696109772,31.5288276672363
"1279",2725,2725,"1997-03-15T00:00:00Z",68.25,295.25,5.01,-1.26368093490601,31.4461917877197
"1280",2726,2726,"1997-03-15T00:00:00Z",68.25,295.75,5.01,-1.3030332326889,31.4782562255859
"1281",2727,2727,"1997-03-15T00:00:00Z",68.25,296.25,5.01,-1.31184244155884,31.5388450622559
"1282",2730,2730,"1997-04-15T00:00:00Z",67.25,296.25,5.01,-1.2743194103241,31.7408218383789
"1283",2731,2731,"1997-04-15T00:00:00Z",67.75,295.25,5.01,-1.27019691467285,31.5791435241699
"1284",2732,2732,"1997-04-15T00:00:00Z",67.75,295.75,5.01,-1.2690908908844,31.5976333618164
"1285",2733,2733,"1997-04-15T00:00:00Z",67.75,296.25,5.01,-1.30475521087646,31.6090850830078
"1286",2734,2734,"1997-04-15T00:00:00Z",68.25,295.25,5.01,-1.29130256175995,31.4981594085693
"1287",2735,2735,"1997-04-15T00:00:00Z",68.25,295.75,5.01,-1.30688679218292,31.4837169647217
"1288",2736,2736,"1997-04-15T00:00:00Z",68.25,296.25,5.01,-1.31776237487793,31.5175457000732
"1289",2739,2739,"1997-05-15T00:00:00Z",67.25,296.25,5.01,-1.35382068157196,31.8862609863281
"1290",2740,2740,"1997-05-15T00:00:00Z",67.75,295.25,5.01,-1.28986465930939,31.6899662017822
"1291",2741,2741,"1997-05-15T00:00:00Z",67.75,295.75,5.01,-1.29398274421692,31.7142295837402
"1292",2742,2742,"1997-05-15T00:00:00Z",67.75,296.25,5.01,-1.32916605472565,31.7393341064453
"1293",2743,2743,"1997-05-15T00:00:00Z",68.25,295.25,5.01,-1.30500459671021,31.5930442810059
"1294",2744,2744,"1997-05-15T00:00:00Z",68.25,295.75,5.01,-1.29807651042938,31.5742492675781
"1295",2745,2745,"1997-05-15T00:00:00Z",68.25,296.25,5.01,-1.30948781967163,31.6006717681885
"1296",2748,2748,"1997-06-15T00:00:00Z",67.25,296.25,5.01,-0.889856338500977,31.9603652954102
"1297",2749,2749,"1997-06-15T00:00:00Z",67.75,295.25,5.01,-0.698779284954071,31.7727241516113
"1298",2750,2750,"1997-06-15T00:00:00Z",67.75,295.75,5.01,-0.659835994243622,31.7961120605469
"1299",2751,2751,"1997-06-15T00:00:00Z",67.75,296.25,5.01,-0.802607893943787,31.8330993652344
"1300",2752,2752,"1997-06-15T00:00:00Z",68.25,295.25,5.01,-0.898241341114044,31.6725101470947
"1301",2753,2753,"1997-06-15T00:00:00Z",68.25,295.75,5.01,-0.838218152523041,31.678596496582
"1302",2754,2754,"1997-06-15T00:00:00Z",68.25,296.25,5.01,-0.715694010257721,31.7319297790527
"1303",2757,2757,"1997-07-15T00:00:00Z",67.25,296.25,5.01,0.647947609424591,31.7919425964355
"1304",2758,2758,"1997-07-15T00:00:00Z",67.75,295.25,5.01,0.0535183064639568,31.6052551269531
"1305",2759,2759,"1997-07-15T00:00:00Z",67.75,295.75,5.01,0.176397860050201,31.6380558013916
"1306",2760,2760,"1997-07-15T00:00:00Z",67.75,296.25,5.01,0.391998469829559,31.6811199188232
"1307",2761,2761,"1997-07-15T00:00:00Z",68.25,295.25,5.01,-0.206910133361816,31.4670219421387
"1308",2762,2762,"1997-07-15T00:00:00Z",68.25,295.75,5.01,-0.0448941960930824,31.4668388366699
"1309",2763,2763,"1997-07-15T00:00:00Z",68.25,296.25,5.01,0.178019136190414,31.5001068115234
"1310",2766,2766,"1997-08-15T00:00:00Z",67.25,296.25,5.01,1.58710253238678,31.5032081604004
"1311",2767,2767,"1997-08-15T00:00:00Z",67.75,295.25,5.01,1.38845348358154,31.2238216400146
"1312",2768,2768,"1997-08-15T00:00:00Z",67.75,295.75,5.01,1.5539858341217,31.244140625
"1313",2769,2769,"1997-08-15T00:00:00Z",67.75,296.25,5.01,1.44274246692657,31.31174659729
"1314",2770,2770,"1997-08-15T00:00:00Z",68.25,295.25,5.01,1.38892328739166,31.0294761657715
"1315",2771,2771,"1997-08-15T00:00:00Z",68.25,295.75,5.01,1.60537660121918,31.0725002288818
"1316",2772,2772,"1997-08-15T00:00:00Z",68.25,296.25,5.01,1.63752067089081,31.1031951904297
"1317",2775,2775,"1997-09-15T00:00:00Z",67.25,296.25,5.01,1.6622439622879,31.2369728088379
"1318",2776,2776,"1997-09-15T00:00:00Z",67.75,295.25,5.01,1.57209014892578,30.7546329498291
"1319",2777,2777,"1997-09-15T00:00:00Z",67.75,295.75,5.01,1.64988505840302,30.8392467498779
"1320",2778,2778,"1997-09-15T00:00:00Z",67.75,296.25,5.01,1.52219426631927,30.9845237731934
"1321",2779,2779,"1997-09-15T00:00:00Z",68.25,295.25,5.01,1.25043106079102,30.9035148620605
"1322",2780,2780,"1997-09-15T00:00:00Z",68.25,295.75,5.01,1.25990116596222,31.0651817321777
"1323",2781,2781,"1997-09-15T00:00:00Z",68.25,296.25,5.01,1.25429141521454,31.2477264404297
"1324",2784,2784,"1997-10-15T00:00:00Z",67.25,296.25,5.01,0.676971316337585,31.1991481781006
"1325",2785,2785,"1997-10-15T00:00:00Z",67.75,295.25,5.01,0.285614609718323,31.0726680755615
"1326",2786,2786,"1997-10-15T00:00:00Z",67.75,295.75,5.01,0.338481515645981,31.0742206573486
"1327",2787,2787,"1997-10-15T00:00:00Z",67.75,296.25,5.01,0.199901968240738,31.163688659668
"1328",2788,2788,"1997-10-15T00:00:00Z",68.25,295.25,5.01,-0.0220875535160303,31.1027908325195
"1329",2789,2789,"1997-10-15T00:00:00Z",68.25,295.75,5.01,-0.267730265855789,31.2551422119141
"1330",2790,2790,"1997-10-15T00:00:00Z",68.25,296.25,5.01,-0.487080246210098,31.4539070129395
"1331",2793,2793,"1997-11-15T00:00:00Z",67.25,296.25,5.01,-0.0196247957646847,31.3240966796875
"1332",2794,2794,"1997-11-15T00:00:00Z",67.75,295.25,5.01,-0.555245101451874,31.2724781036377
"1333",2795,2795,"1997-11-15T00:00:00Z",67.75,295.75,5.01,-0.547703623771667,31.2990837097168
"1334",2796,2796,"1997-11-15T00:00:00Z",67.75,296.25,5.01,-0.620939075946808,31.3781318664551
"1335",2797,2797,"1997-11-15T00:00:00Z",68.25,295.25,5.01,-0.683632731437683,31.3166427612305
"1336",2798,2798,"1997-11-15T00:00:00Z",68.25,295.75,5.01,-0.897418081760406,31.4453411102295
"1337",2799,2799,"1997-11-15T00:00:00Z",68.25,296.25,5.01,-1.0362024307251,31.5570640563965
"1338",2802,2802,"1997-12-15T00:00:00Z",67.25,296.25,5.01,-0.503921806812286,31.4155673980713
"1339",2803,2803,"1997-12-15T00:00:00Z",67.75,295.25,5.01,-0.825349450111389,31.4176921844482
"1340",2804,2804,"1997-12-15T00:00:00Z",67.75,295.75,5.01,-0.78982549905777,31.4166107177734
"1341",2805,2805,"1997-12-15T00:00:00Z",67.75,296.25,5.01,-0.885274291038513,31.4879245758057
"1342",2806,2806,"1997-12-15T00:00:00Z",68.25,295.25,5.01,-0.946955919265747,31.4233856201172
"1343",2807,2807,"1997-12-15T00:00:00Z",68.25,295.75,5.01,-1.04558169841766,31.5105953216553
"1344",2808,2808,"1997-12-15T00:00:00Z",68.25,296.25,5.01,-1.12070918083191,31.557954788208
"1345",2811,2811,"1998-01-15T00:00:00Z",67.25,296.25,5.01,-0.866860926151276,31.5731983184814
"1346",2812,2812,"1998-01-15T00:00:00Z",67.75,295.25,5.01,-0.971570491790771,31.505313873291
"1347",2813,2813,"1998-01-15T00:00:00Z",67.75,295.75,5.01,-0.948622524738312,31.5208282470703
"1348",2814,2814,"1998-01-15T00:00:00Z",67.75,296.25,5.01,-1.01219010353088,31.5757923126221
"1349",2815,2815,"1998-01-15T00:00:00Z",68.25,295.25,5.01,-1.00784802436829,31.4661865234375
"1350",2816,2816,"1998-01-15T00:00:00Z",68.25,295.75,5.01,-1.06670880317688,31.541259765625
"1351",2817,2817,"1998-01-15T00:00:00Z",68.25,296.25,5.01,-1.13343286514282,31.614725112915
"1352",2820,2820,"1998-02-15T00:00:00Z",67.25,296.25,5.01,-1.02226936817169,31.6679229736328
"1353",2821,2821,"1998-02-15T00:00:00Z",67.75,295.25,5.01,-1.03851413726807,31.5787048339844
"1354",2822,2822,"1998-02-15T00:00:00Z",67.75,295.75,5.01,-1.03509199619293,31.5995979309082
"1355",2823,2823,"1998-02-15T00:00:00Z",67.75,296.25,5.01,-1.08388543128967,31.652099609375
"1356",2824,2824,"1998-02-15T00:00:00Z",68.25,295.25,5.01,-1.08409583568573,31.5466785430908
"1357",2825,2825,"1998-02-15T00:00:00Z",68.25,295.75,5.01,-1.12185120582581,31.6095733642578
"1358",2826,2826,"1998-02-15T00:00:00Z",68.25,296.25,5.01,-1.16654300689697,31.6998519897461
"1359",2829,2829,"1998-03-15T00:00:00Z",67.25,296.25,5.01,-1.12722504138947,31.7142734527588
"1360",2830,2830,"1998-03-15T00:00:00Z",67.75,295.25,5.01,-1.11696588993073,31.66233253479
"1361",2831,2831,"1998-03-15T00:00:00Z",67.75,295.75,5.01,-1.11035597324371,31.6766204833984
"1362",2832,2832,"1998-03-15T00:00:00Z",67.75,296.25,5.01,-1.1477153301239,31.7310810089111
"1363",2833,2833,"1998-03-15T00:00:00Z",68.25,295.25,5.01,-1.16317522525787,31.617769241333
"1364",2834,2834,"1998-03-15T00:00:00Z",68.25,295.75,5.01,-1.2015905380249,31.6894950866699
"1365",2835,2835,"1998-03-15T00:00:00Z",68.25,296.25,5.01,-1.22781586647034,31.7745628356934
"1366",2838,2838,"1998-04-15T00:00:00Z",67.25,296.25,5.01,-1.20177984237671,31.7972469329834
"1367",2839,2839,"1998-04-15T00:00:00Z",67.75,295.25,5.01,-1.17955589294434,31.7376899719238
"1368",2840,2840,"1998-04-15T00:00:00Z",67.75,295.75,5.01,-1.18321549892426,31.761625289917
"1369",2841,2841,"1998-04-15T00:00:00Z",67.75,296.25,5.01,-1.22087001800537,31.818078994751
"1370",2842,2842,"1998-04-15T00:00:00Z",68.25,295.25,5.01,-1.24864435195923,31.7395477294922
"1371",2843,2843,"1998-04-15T00:00:00Z",68.25,295.75,5.01,-1.28087794780731,31.7892532348633
"1372",2844,2844,"1998-04-15T00:00:00Z",68.25,296.25,5.01,-1.31541264057159,31.8737125396729
"1373",2847,2847,"1998-05-15T00:00:00Z",67.25,296.25,5.01,-1.26795589923859,31.9071235656738
"1374",2848,2848,"1998-05-15T00:00:00Z",67.75,295.25,5.01,-1.23298287391663,31.8449821472168
"1375",2849,2849,"1998-05-15T00:00:00Z",67.75,295.75,5.01,-1.23544931411743,31.8633728027344
"1376",2850,2850,"1998-05-15T00:00:00Z",67.75,296.25,5.01,-1.27294433116913,31.9195976257324
"1377",2851,2851,"1998-05-15T00:00:00Z",68.25,295.25,5.01,-1.28545248508453,31.8328037261963
"1378",2852,2852,"1998-05-15T00:00:00Z",68.25,295.75,5.01,-1.31593799591064,31.890022277832
"1379",2853,2853,"1998-05-15T00:00:00Z",68.25,296.25,5.01,-1.35056352615356,31.979513168335
"1380",2856,2856,"1998-06-15T00:00:00Z",67.25,296.25,5.01,-1.17373096942902,31.9706230163574
"1381",2857,2857,"1998-06-15T00:00:00Z",67.75,295.25,5.01,-1.22197043895721,31.911994934082
"1382",2858,2858,"1998-06-15T00:00:00Z",67.75,295.75,5.01,-1.1737813949585,31.9253025054932
"1383",2859,2859,"1998-06-15T00:00:00Z",67.75,296.25,5.01,-1.06143152713776,31.9685707092285
"1384",2860,2860,"1998-06-15T00:00:00Z",68.25,295.25,5.01,-1.2609486579895,31.9019298553467
"1385",2861,2861,"1998-06-15T00:00:00Z",68.25,295.75,5.01,-1.21955823898315,31.9536781311035
"1386",2862,2862,"1998-06-15T00:00:00Z",68.25,296.25,5.01,-1.04112529754639,32.0070686340332
"1387",2865,2865,"1998-07-15T00:00:00Z",67.25,296.25,5.01,-0.369767814874649,31.848653793335
"1388",2866,2866,"1998-07-15T00:00:00Z",67.75,295.25,5.01,-0.339033037424088,31.7192077636719
"1389",2867,2867,"1998-07-15T00:00:00Z",67.75,295.75,5.01,-0.324047356843948,31.7409400939941
"1390",2868,2868,"1998-07-15T00:00:00Z",67.75,296.25,5.01,-0.196423277258873,31.7738723754883
"1391",2869,2869,"1998-07-15T00:00:00Z",68.25,295.25,5.01,-0.341694533824921,31.6106338500977
"1392",2870,2870,"1998-07-15T00:00:00Z",68.25,295.75,5.01,-0.140102654695511,31.6174392700195
"1393",2871,2871,"1998-07-15T00:00:00Z",68.25,296.25,5.01,-0.0545236170291901,31.6471462249756
"1394",2874,2874,"1998-08-15T00:00:00Z",67.25,296.25,5.01,0.255197137594223,31.4244403839111
"1395",2875,2875,"1998-08-15T00:00:00Z",67.75,295.25,5.01,0.617076635360718,31.1482830047607
"1396",2876,2876,"1998-08-15T00:00:00Z",67.75,295.75,5.01,0.683694541454315,31.1918983459473
"1397",2877,2877,"1998-08-15T00:00:00Z",67.75,296.25,5.01,0.419537723064423,31.2117385864258
"1398",2878,2878,"1998-08-15T00:00:00Z",68.25,295.25,5.01,-0.20580093562603,30.8544731140137
"1399",2879,2879,"1998-08-15T00:00:00Z",68.25,295.75,5.01,0.104138106107712,30.8558101654053
"1400",2880,2880,"1998-08-15T00:00:00Z",68.25,296.25,5.01,0.38196587562561,30.9232330322266
"1401",2883,2883,"1998-09-15T00:00:00Z",67.25,296.25,5.01,1.28618824481964,31.3326854705811
"1402",2884,2884,"1998-09-15T00:00:00Z",67.75,295.25,5.01,0.917165696620941,30.9749317169189
"1403",2885,2885,"1998-09-15T00:00:00Z",67.75,295.75,5.01,1.12886130809784,31.0454006195068
"1404",2886,2886,"1998-09-15T00:00:00Z",67.75,296.25,5.01,1.14311063289642,31.0711688995361
"1405",2887,2887,"1998-09-15T00:00:00Z",68.25,295.25,5.01,1.16747641563416,30.7677021026611
"1406",2888,2888,"1998-09-15T00:00:00Z",68.25,295.75,5.01,1.54620456695557,30.8323841094971
"1407",2889,2889,"1998-09-15T00:00:00Z",68.25,296.25,5.01,1.82181465625763,31.007417678833
"1408",2892,2892,"1998-10-15T00:00:00Z",67.25,296.25,5.01,0.411123752593994,31.589563369751
"1409",2893,2893,"1998-10-15T00:00:00Z",67.75,295.25,5.01,0.230072259902954,31.3921241760254
"1410",2894,2894,"1998-10-15T00:00:00Z",67.75,295.75,5.01,0.298434764146805,31.4312648773193
"1411",2895,2895,"1998-10-15T00:00:00Z",67.75,296.25,5.01,0.438336282968521,31.4996566772461
"1412",2896,2896,"1998-10-15T00:00:00Z",68.25,295.25,5.01,0.529469847679138,31.3762912750244
"1413",2897,2897,"1998-10-15T00:00:00Z",68.25,295.75,5.01,0.880999028682709,31.4856510162354
"1414",2898,2898,"1998-10-15T00:00:00Z",68.25,296.25,5.01,0.980562746524811,31.6069240570068
"1415",2901,2901,"1998-11-15T00:00:00Z",67.25,296.25,5.01,-0.498272120952606,31.612865447998
"1416",2902,2902,"1998-11-15T00:00:00Z",67.75,295.25,5.01,-0.640770077705383,31.5113887786865
"1417",2903,2903,"1998-11-15T00:00:00Z",67.75,295.75,5.01,-0.702086925506592,31.5294780731201
"1418",2904,2904,"1998-11-15T00:00:00Z",67.75,296.25,5.01,-0.496218860149384,31.6270523071289
"1419",2905,2905,"1998-11-15T00:00:00Z",68.25,295.25,5.01,-0.436386227607727,31.609001159668
"1420",2906,2906,"1998-11-15T00:00:00Z",68.25,295.75,5.01,-0.369410902261734,31.7466430664062
"1421",2907,2907,"1998-11-15T00:00:00Z",68.25,296.25,5.01,-0.459503769874573,31.8465442657471
"1422",2910,2910,"1998-12-15T00:00:00Z",67.25,296.25,5.01,-0.827204763889313,31.651460647583
"1423",2911,2911,"1998-12-15T00:00:00Z",67.75,295.25,5.01,-0.764149069786072,31.6416416168213
"1424",2912,2912,"1998-12-15T00:00:00Z",67.75,295.75,5.01,-0.819504678249359,31.6400814056396
"1425",2913,2913,"1998-12-15T00:00:00Z",67.75,296.25,5.01,-0.810548305511475,31.7318096160889
"1426",2914,2914,"1998-12-15T00:00:00Z",68.25,295.25,5.01,-0.796540141105652,31.7200145721436
"1427",2915,2915,"1998-12-15T00:00:00Z",68.25,295.75,5.01,-0.862792670726776,31.8352546691895
"1428",2916,2916,"1998-12-15T00:00:00Z",68.25,296.25,5.01,-0.909506559371948,31.9043560028076
"1429",2919,2919,"1999-01-15T00:00:00Z",67.25,296.25,5.01,-0.952064692974091,31.7605075836182
"1430",2920,2920,"1999-01-15T00:00:00Z",67.75,295.25,5.01,-0.922481715679169,31.7802925109863
