# Ta'u, American Samoa Coral d18O Data from 1520-2011 CE
#----------------------------------------------------------------------- 
#                World Data Service for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/25270
#       Description: NOAA Landing Page
# Online_Resource: https://www1.ncdc.noaa.gov/pub/data/paleo/coral/central_pacific/tangri2018/tangri2018.txt
#       Description: NOAA location of this template
#
# Original_Source_URL: 
#       Description:
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#
# Dataset_DOI:
#
# Parameter_Keywords: oxygen isotopes
#
#--------------------
# Contribution_Date
#	Date:  2018-09-27
#--------------------
# File_Last_Modified_Date
#	Date:  2018-09-27
#--------------------
# Title
#	Study_Name: Ta'u, American Samoa Coral d18O Data from 1520-2011 CE
#--------------------
# Investigators
#	Investigators:  Tangri, N; Dunbar, R.B; Linsley, B.K; Mucciarone, D.M.
#--------------------
# Description_Notes_and_Keywords
#	Description: This is the d18O data from the Tau-1 core, linearly interpolated to monthly basis. Dates are reported as decimal years AD.
#--------------------
# Publication 
#	Authors: Tangri, N; Dunbar, R.B; Linsley, B.K; Mucciarone, D.M.
#	Published_Date_or_Year:  2018      
#	Published_Title: ENSO's Shrinking 20th Century Footprint Revealed in a Half-millennium Coral Core from the South Pacific Convergence Zone
#	Journal_Name: Paleoceanography and Paleoclimatology
#	Volume: 
#	Edition: 
#	Issue: 
#	Pages:
#	Report_Number: 
#	DOI: 
#	Online_Resource: 
#	Full_Citation: 
#	Abstract: A 492-year long, continuous d18O time series from a massive Porites coral colony in Ta'u, American Samoa, records contrasting responses to different types of ENSO (El Niño-Southern Oscillation) through a mixed sea surface temperature (SST) and salinity signal. Currently, conventional El Niño (La Niña) events generate cold and salty (warm and fresh) anomalies at Ta'u, while Modoki El Niño (La Niña) events warm (cool) the waters at Ta'u. Over the course of the 20th century, the Ta'u d18O record underwent a polarity shift in its response to conventional ENSO: a warm and fresh (cool and salty) response to El Niño (La Niña) was replaced by the opposite pattern. We interpret this as evidence for the movement of the Eastern Pacific ENSO null zone, the narrow band of the surface ocean where SST variability is not on average correlated with ENSO. This movement appears to be related to overall shrinking of the ENSO footprint over the 20th century. We infer no such trend in the Modoki footprint. The five century long Ta'u record shows dramatic, century-scale changes in ENSO-band variability. Comparisons with other ENSO reconstructions lead to conflicting interpretations: the Ta'u coral may have recorded changes in the strength of ENSO or in its spatial footprint. Changes in the spatial footprint manifest as a changing sensitivity to ENSO at any given location, presenting challenges to established methods of ENSO reconstruction.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: US National Science Foundation Ocean Sciences
#	Grant: OCE-1203999, OCE-1203783
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Vetlesen Foundation
#	Grant: 
#------------------
# Funding_Agency 
#	Funding_Agency_Name: Stanford University
#	Grant: McGee/Levorsen grant program
#------------------
# Site_Information 
#	Site_Name: Ta'u, American Samoa
#	Location: Ocean>Pacific Ocean>West Pacific Ocean>American Samoa
#	Country: American Samoa, USA
#	Northernmost_Latitude: -14.27
# 	Southernmost_Latitude: -14.27
# 	Easternmost_Longitude: -169.50
# 	Westernmost_Longitude: -169.60
# 	Elevation:  
#------------------
# Data_Collection   
#	Collection_Name: tau-1 d18O Tangri2018
#	Earliest_Year: 1520
#	Most_Recent_Year: 2011
#	Time_Unit: AD
#	Core_Length: 6.01
#	Notes: Longest of three cores from the massive Ta'u coral.
#------------------
# Species 
#	Species_Name: 
#
#------------------
# Chronology_Information
#	Chronology: 
# 	
#----------------	
# Variables 
#
# Data variables follow are preceded by "##" in columns one and two.
# *** MORE DETAILED INSTRUCTIONS are available at www1.ncdc.noaa.gov/pub/data/paleo/templates/Variable_naming_guide.pdf
# Data line variables format:  one per line, shortname-tab-variable components (what, material, error, units, seasonality, data type,detail, method, C or N for Character or Numeric data, additional information) 
#
## date	age,,,year Common Era,,corals and sclerosponges,,,N, 
## d18O_porite	delta 18O,Porites sp.,,per mil VPDB,,corals and sclerosponges,corrected; resampled,isotope ratio mass spectrometry,N,interpolated linearly to monthly time steps
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values:  NA
date	d18O_porite
1843.792	-4.63142878
1843.708	-4.512081023
1843.625	-4.770839163
1843.542	-4.98
1843.458	-5.070720354
1843.375	-5.161238765
1843.292	-5.47
1843.208	-5.377759778
1843.125	-5.402702811
1843.042	-5.347142637
1842.958	-5.19549703
1842.875	-5.042651547
1842.792	-4.955714881
1842.708	-4.872817372
1842.625	-5.114255899
1842.542	-5.23799977
1842.458	-5.214383964
1842.375	-5.233423892
1842.292	-5.31
1842.208	-5.266799901
1842.125	-5.188228179
1842.042	-5.12
1841.958	-4.959372159
1841.875	-4.772651457
1841.792	-4.721428483
1841.708	-4.670672331
1841.625	-4.737952019
1841.542	-4.766
1841.458	-4.789520045
1841.375	-4.979246742
1841.292	-5.31
1841.208	-5.308639331
1841.125	-5.14003996
1841.042	-5.15
1840.958	-5.029519764
1840.875	-4.969840159
1840.792	-4.93
1840.708	-4.820224111
1840.625	-4.913008198
1840.542	-5.163999395
1840.458	-5.305343481
1840.375	-5.424224178
1840.292	-5.45
1840.208	-5.392399868
1840.125	-5.319519659
1840.042	-5.200000206
1839.958	-5.067428977
1839.875	-4.925142937
1839.792	-4.778571174
1839.708	-4.631792873
1839.625	-4.830639748
1839.542	-4.96
1839.458	-5.155071712
1839.375	-5.347807964
1839.292	-5.55
1839.208	-5.514800318
1839.125	-5.354524871
1839.042	-5.187142779
1838.958	-5.198388557
1838.875	-5.13967991
1838.792	-5.094285832
1838.708	-4.930768382
1838.625	-5.026384076
1838.542	-5.038000038
1838.458	-5.119407868
1838.375	-5.254064051
1838.292	-5.27
1838.208	-5.200080039
1838.125	-5.209320677
1838.042	-5.04
1837.958	-5.009519764
1837.875	-4.949800199
1837.792	-4.9
1837.708	-4.860768383
1837.625	-4.956384307
1837.542	-5.007999914
1837.458	-4.971711943
1837.375	-5.024384076
1837.292	-5.12
1837.208	-4.97583998
1837.125	-5.07552574
1837.042	-5.064285607
1836.958	-5.009120121
1836.875	-5.029074863
1836.792	-4.784285876
1836.708	-4.69070435
1836.625	-4.778352069
1836.542	-4.895999693
1836.458	-4.988447958
1836.375	-5.040160127
1836.292	-5.08
1836.208	-5.032479891
1836.125	-4.985525498
1836.042	-4.904285376
1835.958	-4.80492566
1835.875	-4.725542881
1835.792	-4.682857069
1835.708	-4.640576283
1835.625	-4.734815679
1835.542	-4.89
1835.458	-5.054111802
1835.375	-5.148047952
1835.292	-5.18
1835.208	-5.076319763
1835.125	-4.981050997
1835.042	-4.984285714
1834.958	-5.062251137
1834.875	-5.103977186
1834.792	-5.002856761
1834.708	-4.78024012
1834.625	-4.810120096
1834.542	-4.854000173
1834.458	-4.926576115
1834.375	-5.070720143
1834.292	-5.25
1834.208	-5.134800329
1834.125	-5.098628564
1834.042	-5.082856678
1833.958	-4.946057068
1833.875	-4.902771478
1833.792	-4.847143041
1833.708	-4.741344661
1833.625	-4.896383849
1833.542	-4.888
1833.458	-4.84095991
1833.375	-5.073150839
1833.292	-5.18
1833.208	-5.110879842
1833.125	-5.064114089
1833.042	-4.941428571
1832.958	-4.855645739
1832.875	-4.870239966
1832.792	-4.887142519
1832.708	-4.690560278
1832.625	-4.800840165
1832.542	-5.073999227
1832.458	-5.327888043
1832.375	-5.326056045
1832.292	-5.54
1832.208	-5.341279546
1832.125	-5.144924811
1832.042	-5.002856746
1831.958	-4.886217079
1831.875	-4.779640051
1831.792	-4.689999846
1831.708	-4.600400197
1831.625	-4.650719283
1831.542	-4.83
1831.458	-4.841120551
1831.375	-4.980399602
1831.292	-5.08
1831.208	-5.033919895
1831.125	-4.994194221
1831.042	-4.971428611
1830.958	-4.887428977
1830.875	-4.745142937
1830.792	-4.671428483
1830.708	-4.62128063
1830.625	-4.779680319
1830.542	-4.7
1830.458	-4.641360669
1830.375	-4.811438566
1830.292	-5.17
1830.208	-4.992159745
1830.125	-5.077417338
1830.042	-5.042857496
1829.958	-4.922582835
1829.875	-4.823736989
1829.792	-4.79
1829.708	-4.521632803
1829.625	-4.70843183
1829.542	-4.832
1829.458	-5.080687748
1829.375	-5.165856145
1829.292	-5.22
1829.208	-5.069919961
1829.125	-5.058641355
1829.042	-4.72
1828.958	-4.780160079
1828.875	-4.799400598
1828.792	-4.65
1828.708	-4.582081023
1828.625	-4.70127874
1828.542	-4.8
1828.458	-4.822081023
1828.375	-4.920879134
1828.292	-5.06
1828.208	-4.923200391
1828.125	-4.766457237
1828.042	-4.624285616
1827.958	-4.595485699
1827.875	-4.549800115
1827.792	-4.494285824
1827.708	-4.431600795
1827.625	-4.630800157
1827.542	-4.82999952
1827.458	-5.035663844
1827.375	-5.206256204
1827.292	-5.27
1827.208	-5.149040138
1827.125	-5.029520275
1827.042	-4.910000411
1826.958	-4.7861375
1826.875	-4.660925785
1826.792	-4.53571407
1826.708	-4.411440708
1826.625	-4.566143943
1826.542	-4.682
1826.458	-5.027263694
1826.375	-5.143904097
1826.292	-5.18
1826.208	-5.106559832
1826.125	-5.033993952
1826.042	-4.969999794
1825.958	-4.909519967
1825.875	-4.822291508
1825.792	-4.681428329
1825.708	-4.540864425
1825.625	-4.660719717
1825.542	-4.768
1825.458	-4.87191982
1825.375	-5.215582403
1825.292	-5.5
1825.208	-5.471199934
1825.125	-5.420971104
1825.042	-5.307143053
1824.958	-5.162914772
1824.875	-4.992171525
1824.792	-4.859999794
1824.708	-4.740784389
1824.625	-4.789719945
1824.542	-4.855999597
1824.458	-4.921679351
1824.375	-5.124784625
1824.292	-5.42
1824.208	-5.307679743
1824.125	-5.275645636
1824.042	-5.127142857
1823.958	-4.950331818
1823.875	-4.851325729
1823.792	-4.801428278
1823.708	-4.630432216
1823.625	-4.684216173
1823.542	-4.699999856
1823.458	-4.639519904
1823.375	-4.845344268
1823.292	-5.18
1823.208	-5.080639773
1823.125	-4.982462406
1823.042	-4.924285582
1822.958	-4.885405693
1822.875	-4.793497254
1822.792	-4.597142519
1822.708	-4.402129057
1822.625	-4.646784154
1822.542	-4.602000538
1822.458	-4.811679351
1822.375	-5.002672535
1822.292	-5.21
1822.208	-5.117839789
1822.125	-5.031131218
1822.042	-4.957142984
1821.958	-4.88806875
1821.875	-4.825462892
1821.792	-4.689999726
1821.708	-4.532113039
1821.625	-4.747952019
1821.542	-4.772
1821.458	-5.00287973
1821.375	-5.3694865
1821.292	-5.63
1821.208	-5.517679743
1821.125	-5.320570447
1821.042	-5.198571429
1820.958	-5.133874432
1820.875	-5.00747444
1820.792	-4.769999897
1820.708	-4.711056527
1820.625	-4.842528422
1820.542	-4.942000086
1820.458	-4.978288057
1820.375	-5.078528105
1820.292	-5.21
1820.208	-5.175439921
1820.125	-5.062342268
1820.042	-4.951428571
1819.958	-4.821623295
1819.875	-4.691085762
1819.792	-4.607142725
1819.708	-4.531120551
1819.625	-4.670239761
1819.542	-4.73
1819.458	-4.762081023
1819.375	-5.02
1819.292	-5.02
1819.208	-5.005600041
1819.125	-4.874885828
1819.042	-4.668570718
1818.958	-4.459771315
1818.875	-4.483171248
1818.792	-4.492857302
1818.708	-4.400384192
1818.625	-4.448192153
1818.542	-4.540000432
1818.458	-4.721440287
1818.375	-4.848408081
1818.292	-4.95
1818.208	-4.733999506
1818.125	-4.682057045
1818.042	-4.660714286
1817.958	-4.602103125
1817.875	-4.568914238
1817.792	-4.611428278
1817.708	-4.440768382
1817.625	-4.536384076
1817.542	-4.685999597
1817.458	-4.822831922
1817.375	-4.9
1817.292	-4.9
1817.208	-4.819359816
1817.125	-4.771611558
1817.042	-4.817142779
1816.958	-4.712274999
1816.875	-4.46185157
1816.792	-4.412857172
1816.708	-4.430400197
1816.625	-4.481358645
1816.542	-4.82
1816.458	-4.870640315
1816.375	-4.950399602
1816.292	-5.05
1816.208	-4.975119829
1816.125	-4.902582662
1816.042	-4.834285832
1815.958	-4.733234659
1815.875	-4.602331502
1815.792	-4.57
1815.708	-4.570896445
1815.625	-4.682448088
1815.542	-4.889999424
1815.458	-5.038447958
1815.375	-5.104384306
1815.292	-5.2
1815.208	-5.176959947
1815.125	-5.12371388
1815.042	-4.981428816
1814.958	-4.860651704
1814.875	-4.763897197
1814.792	-4.654285518
1814.708	-4.541520748
1814.625	-4.729640359
1814.542	-4.64
1814.458	-5.069519764
1814.375	-5.010479522
1814.292	-5.13
1814.208	-5.086799901
1814.125	-5.001050997
1814.042	-5.004285714
1813.958	-4.916789204
1813.875	-4.735302915
1813.792	-4.634285553
1813.708	-4.540528264
1813.625	-4.606264211
1813.542	-4.70000036
1813.458	-4.851200239
1813.375	-5.109248249
1813.292	-5.42
1813.208	-5.255839625
1813.125	-5.251531546
1813.042	-5.162857143
1812.958	-5.055165909
1812.875	-4.983977186
1812.792	-4.889999691
1812.708	-4.711440708
1812.625	-4.891398606
1812.542	-5.24
1812.458	-5.191760866
1812.375	-5.41011988
1812.292	-5.44
1812.208	-5.382400165
1812.125	-5.351371436
1812.042	-5.319999657
1811.958	-5.219199945
1811.875	-5.148314433
1811.792	-5.010000429
1811.708	-4.760432216
1811.625	-4.814216173
1811.542	-4.894000317
1811.458	-5.02705621
1811.375	-5.174624124
1811.292	-5.33
1811.208	-5.050400197
1811.125	-5.099840159
1811.042	-5.06
1810.958	-4.899119567
1810.875	-4.79003996
1810.792	-4.8
1810.708	-4.653201574
1810.625	-5.050439562
1810.542	-5.16
1810.458	-5.180800394
1810.375	-5.28011988
1810.292	-5.31
1810.208	-5.295600041
1810.125	-5.225285773
1810.042	-5.109999486
1809.958	-4.958799918
1809.875	-4.952971363
1809.792	-4.955714347
1809.708	-4.920768383
1809.625	-5.016384307
1809.542	-5.06199987
1809.458	-5.007567914
1809.375	-5.062432086
1809.292	-5.17
1809.208	-5.089039528
1809.125	-4.969280717
1809.042	-4.79
1808.958	-4.659039528
1808.875	-4.540639363
1808.792	-4.7
1808.708	-4.521760866
1808.625	-4.740359641
1808.542	-4.83
1808.458	-4.96
1808.375	-4.960319681
1808.292	-5.04
1808.208	-5.005439921
1808.125	-4.940810991
1808.042	-4.787143122
1807.958	-4.672263068
1807.875	-4.598274327
1807.792	-4.524285587
1807.708	-4.451344668
1807.625	-4.618672132
1807.542	-4.600000192
1807.458	-4.637215886
1807.375	-4.808928739
1807.292	-5.04
1807.208	-5.04
1807.125	-4.896456358
1807.042	-4.8
1806.958	-4.774354261
1806.875	-4.774217152
1806.792	-4.707142313
1806.708	-4.391248614
1806.625	-4.517952019
1806.542	-4.586
1806.458	-4.773151892
1806.375	-5.013150839
1806.292	-5.07
1806.208	-5.012399868
1806.125	-4.945325439
1806.042	-4.848571595
1805.958	-4.765165909
1805.875	-4.69686861
1805.792	-4.624285587
1805.708	-4.550576288
1805.625	-4.62228823
1805.542	-4.68800013
1805.458	-4.742432086
1805.375	-4.820360072
1805.292	-4.91
1805.208	-4.874400007
1805.125	-4.75920011
1805.042	-4.799999829
1804.958	-4.80079989
1804.875	-4.734457263
1804.792	-4.708571649
1804.708	-4.490512254
1804.625	-4.55425605
1804.542	-4.683999635
1804.458	-4.772191982
1804.375	-4.822512408
1804.292	-4.95
1804.208	-4.892400165
1804.125	-4.818228618
1804.042	-4.748571404
1803.958	-4.741371425
1803.875	-4.774457044
1803.792	-4.740000257
1803.708	-4.590864425
1803.625	-4.671808076
1803.542	-4.76
1803.458	-5.019247883
1803.375	-4.957956748
1803.292	-5.040431499
1803.208	-5.007386795
1803.125	-4.974445145
1803.042	-4.86933136
1802.958	-4.683070312
1802.875	-4.489803385
1802.792	-4.541046143
1802.708	-4.417071955
1802.625	-4.505084906
1802.542	-4.677661413
1802.458	-4.734774815
1802.375	-4.702790694
1802.292	-4.826210499
1802.208	-4.707677284
1802.125	-4.642892046
1802.042	-4.620480576
1801.958	-4.631658102
1801.875	-4.57253271
1801.792	-4.490974377
1801.708	-4.401769845
1801.625	-4.527550219
1801.542	-4.640751553
1801.458	-4.906536515
1801.375	-4.982196182
1801.292	-5.090786457
1801.208	-4.928927811
1801.125	-4.813654474
1801.042	-4.828837232
1800.958	-4.801424672
1800.875	-4.732734467
1800.792	-4.641994308
1800.708	-4.545282447
1800.625	-4.751071914
1800.542	-4.838502385
1800.458	-4.918872174
1800.375	-5.008438688
1800.292	-5.039095879
1800.208	-5.039034291
1800.125	-4.818302291
1800.042	-4.820832253
1799.958	-4.730833234
1799.875	-4.702136778
1799.792	-4.67343998
1799.708	-4.644934191
1799.625	-4.68289899
1799.542	-4.688364029
1799.458	-4.722339033
1799.375	-4.788729077
1799.292	-4.945346832
1799.208	-4.892913362
1799.125	-4.862672122
1799.042	-4.895435345
1798.958	-4.841053986
1798.875	-4.70218365
1798.792	-4.632300296
1798.708	-4.585225932
1798.625	-4.70895632
1798.542	-4.684453101
1798.458	-4.737231588
1798.375	-4.816706375
1798.292	-4.980734825
1798.208	-4.957225539
1798.125	-4.850990519
1798.042	-4.777386257
1797.958	-4.778879843
1797.875	-4.794691061
1797.792	-4.739482098
1797.708	-4.681616906
1797.625	-4.769569067
1797.542	-4.860393399
1797.458	-4.992576398
1797.375	-5.138732132
1797.292	-5.21861887
1797.208	-5.161579921
1797.125	-5.193763314
1797.042	-5.144679069
1796.958	-5.014508587
1796.875	-4.899739445
1796.792	-4.856635979
1796.708	-4.738257057
1796.625	-4.815386951
1796.542	-4.842529774
1796.458	-5.095452502
1796.375	-5.313183493
1796.292	-5.310258389
1796.208	-5.230041556
1796.125	-4.922534065
1796.042	-4.769124508
1795.958	-4.711559952
1795.875	-4.760442761
1795.792	-4.726466622
1795.708	-4.67046226
1795.625	-4.664393734
1795.542	-4.826057638
1795.458	-4.946193242
1795.375	-5.150192771
1795.292	-5.124181237
1795.208	-5.114639314
1795.125	-5.089590104
1795.042	-5.018909202
1794.958	-4.944117279
1794.875	-4.867045764
1794.792	-4.782435233
1794.708	-4.69721382
1794.625	-4.882806822
1794.542	-4.882591728
1794.458	-4.812049526
1794.375	-4.847277966
1794.292	-5.082419123
1794.208	-5.090575666
1794.125	-5.029068373
1794.042	-4.909267153
1793.958	-4.916785077
1793.875	-4.975924953
1793.792	-4.859970671
1793.708	-4.799765874
1793.625	-4.810338883
1793.542	-4.952545227
1793.458	-5.087236191
1793.375	-5.209519402
1793.292	-5.344494343
1793.208	-5.024753149
1793.125	-4.93379477
1793.042	-4.885466746
1792.958	-4.819925729
1792.875	-4.806449767
1792.792	-4.884702543
1792.708	-4.763906687
1792.625	-4.823152675
1792.542	-4.909730053
1792.458	-4.965881526
1792.375	-4.864901933
1792.292	-5.027952194
1792.208	-4.989070174
1792.125	-4.90283415
1792.042	-4.833834171
1791.958	-4.84467068
1791.875	-4.646926466
1791.792	-4.56125021
1791.708	-4.541487448
1791.625	-4.620976387
1791.542	-4.685751837
1791.458	-4.721705239
1791.375	-4.819224782
1791.292	-4.946816853
1791.208	-4.881740897
1791.125	-4.830168925
1791.042	-4.782503721
1790.958	-4.716723956
1790.875	-4.70330039
1790.792	-4.637585987
1790.708	-4.475925037
1790.625	-4.59586142
1790.542	-4.553801468
1790.458	-4.651981368
1790.375	-4.730296186
1790.292	-4.877345016
1790.208	-4.792279023
1790.125	-4.780728636
1790.042	-4.734705379
1789.958	-4.666724794
1789.875	-4.683532493
1789.792	-4.698588337
1789.708	-4.691915609
1789.625	-4.700832292
1789.542	-4.706499293
1789.458	-4.765405662
1789.375	-4.871914272
1789.292	-4.965402603
1789.208	-4.834419592
1789.125	-4.704995902
1789.042	-4.678998761
1788.958	-4.70439544
1788.875	-4.678366619
1788.792	-4.552515699
1788.708	-4.426375266
1788.625	-4.453180093
1788.542	-4.47154942
1788.458	-4.473168446
1788.375	-4.529226095
1788.292	-4.611700535
1788.208	-4.600134377
1788.125	-4.588705911
1788.042	-4.548548988
1787.958	-4.49354575
1787.875	-4.441446354
1787.792	-4.393738392
1787.708	-4.347005953
1787.625	-4.445461375
1787.542	-4.465083298
1787.458	-4.470903188
1787.375	-4.495803146
1787.292	-4.610268593
1787.208	-4.578163791
1787.125	-4.546441189
1787.042	-4.51200398
1786.958	-4.475794725
1786.875	-4.421829154
1786.792	-4.332351258
1786.708	-4.24363513
1786.625	-4.382564982
1786.542	-4.388735294
1786.458	-4.397671195
1786.375	-4.553188091
1786.292	-4.605424404
1786.208	-4.5979266
1786.125	-4.556176601
1786.042	-4.4905064
1785.958	-4.41747156
1785.875	-4.377426516
1785.792	-4.338523199
1785.708	-4.291229788
1785.625	-4.481895479
1785.542	-4.645442963
1785.458	-4.668939715
1785.375	-4.700174995
1785.292	-4.689405918
1785.208	-4.675397954
1785.125	-4.661556751
1785.042	-4.647715548
1784.958	-4.582403322
1784.875	-4.467972659
1784.792	-4.353541995
1784.708	-4.242449235
1784.625	-4.455146917
1784.542	-4.412763547
1784.458	-4.682580134
1784.375	-4.682002021
1784.292	-4.74943018
1784.208	-4.657601905
1784.125	-4.636003416
1784.042	-4.624889273
1783.958	-4.475137466
1783.875	-4.428085572
1783.792	-4.391866167
1783.708	-4.336984057
1783.625	-4.501884413
1783.542	-4.508884907
1783.458	-4.643546884
1783.375	-4.596637907
1783.292	-4.767828941
1783.208	-4.745928608
1783.125	-4.698483191
1783.042	-4.602858067
1782.958	-4.600740908
1782.875	-4.527021521
1782.792	-4.477013111
1782.708	-4.46791051
1782.625	-4.514697935
1782.542	-4.51800251
1782.458	-4.770258985
1782.375	-4.901050417
1782.292	-5.032700062
1782.208	-4.958809695
1782.125	-4.899898206
1782.042	-4.882173364
1781.958	-4.852674355
1781.875	-4.812283246
1781.792	-4.705559782
1781.708	-4.578339355
1781.625	-4.798219975
1781.542	-4.754674912
1781.458	-4.800379644
1781.375	-4.920983434
1781.292	-4.935037613
1781.208	-4.886616008
1781.125	-4.866775
1781.042	-4.816675246
1780.958	-4.702858899
1780.875	-4.641646172
1780.792	-4.645276502
1780.708	-4.533941799
1780.625	-4.589217621
1780.542	-4.695341587
1780.458	-4.836295537
1780.375	-4.822225058
1780.292	-4.823048115
1780.208	-4.787885742
1780.125	-4.803674635
1780.042	-4.775038583
1779.958	-4.65123973
1779.875	-4.520668707
1779.792	-4.489932306
1779.708	-4.396457684
1779.625	-4.555877149
1779.542	-4.577196312
1779.458	-4.742900516
1779.375	-4.716981212
1779.292	-4.786776781
1779.208	-4.790553835
1779.125	-4.714632116
1779.042	-4.612859525
1778.958	-4.613963992
1778.875	-4.536474461
1778.792	-4.472108529
1778.708	-4.456689499
1778.625	-4.643201817
1778.542	-4.809814353
1778.458	-4.838986233
1778.375	-4.807995474
1778.292	-4.979678631
1778.208	-4.836009815
1778.125	-4.728051902
1778.042	-4.719416361
1777.958	-4.65247589
1777.875	-4.529729051
1777.792	-4.440017701
1777.708	-4.36139393
1777.625	-4.432052928
1777.542	-4.485258102
1777.458	-4.666798624
1777.375	-4.722337707
1777.292	-4.821099281
1777.208	-4.71303394
1777.125	-4.624915616
1777.042	-4.591308379
1776.958	-4.521708235
1776.875	-4.418325549
1776.792	-4.380951105
1776.708	-4.365345483
1776.625	-4.387893938
1776.542	-4.451686482
1776.458	-4.539277797
1776.375	-4.645542979
1776.292	-4.782871723
1776.208	-4.761161385
1776.125	-4.739709503
1776.042	-4.700435201
1775.958	-4.651777579
1775.875	-4.574124367
1775.792	-4.438723876
1775.708	-4.30373215
1775.625	-4.42163073
1775.542	-4.399016857
1775.458	-4.54459497
1775.375	-4.591904446
1775.292	-4.711063862
1775.208	-4.628726363
1775.125	-4.547369072
1775.042	-4.538161709
1774.958	-4.564914029
1774.875	-4.566432803
1774.792	-4.5193029
1774.708	-4.472498254
1774.625	-4.536293499
1774.542	-4.548295498
1774.458	-4.796987908
1774.375	-4.766698763
1774.292	-4.821114063
1774.208	-4.74457777
1774.125	-4.668952624
1774.042	-4.603058264
1773.958	-4.541234802
1773.875	-4.490139908
1773.792	-4.458556325
1773.708	-4.427941063
1773.625	-4.564204966
1773.542	-4.667646882
1773.458	-4.706299624
1773.375	-4.78086067
1773.292	-4.873063564
1773.208	-4.832892239
1773.125	-4.793199143
1773.042	-4.753506048
1772.958	-4.686228728
1772.875	-4.59339039
1772.792	-4.500552052
1772.708	-4.409719273
1772.625	-4.54504302
1772.542	-4.537391141
1772.458	-4.573275447
1772.375	-4.688504376
1772.292	-4.809338093
1772.208	-4.787730751
1772.125	-4.76638064
1772.042	-4.7598956
1771.958	-4.760764067
1771.875	-4.737854609
1771.792	-4.66853702
1771.708	-4.599826187
1771.625	-4.709744868
1771.542	-4.772126198
1771.458	-4.857096974
1771.375	-4.815241917
1771.292	-4.876238346
1771.208	-4.772280856
1771.125	-4.756130899
1771.042	-4.771904054
1770.958	-4.690142317
1770.875	-4.658187271
1770.792	-4.616572915
1770.708	-4.543361607
1770.625	-4.601389782
1770.542	-4.660433292
1770.458	-4.863289805
1770.375	-4.973021664
1770.292	-5.088227749
1770.208	-5.077797633
1770.125	-5.022034906
1770.042	-4.914487436
1769.958	-4.715893643
1769.875	-4.619521456
1769.792	-4.522541412
1769.708	-4.389395823
1769.625	-4.489866194
1769.542	-4.588945526
1769.458	-4.686419913
1769.375	-4.781828796
1769.292	-4.87679863
1769.208	-4.859024015
1769.125	-4.841461003
1769.042	-4.830515222
1768.958	-4.822745782
1768.875	-4.793958684
1768.792	-4.723952309
1768.708	-4.654856167
1768.625	-4.704611762
1768.542	-4.75827431
1768.458	-4.898797646
1768.375	-4.846176926
1768.292	-5.12349081
1768.208	-5.072431459
1768.125	-5.030376002
1768.042	-5.041931153
1767.958	-4.8890224
1767.875	-4.614732106
1767.792	-4.488008505
1767.708	-4.492355749
1767.625	-4.585820165
1767.542	-4.601270961
1767.458	-4.750010433
1767.375	-4.8612716
1767.292	-5.186559677
1767.208	-5.154221896
1767.125	-4.974487005
1767.042	-4.821699074
1766.958	-4.663304077
1766.875	-4.562266117
1766.792	-4.607610871
1766.708	-4.548137484
1766.625	-4.691838352
1766.542	-4.631840229
1766.458	-4.708526275
1766.375	-4.823575262
1766.292	-5.021522999
1766.208	-4.884917069
1766.125	-4.826514838
1766.042	-4.814421177
1765.958	-4.775907123
1765.875	-4.460702057
1765.792	-4.553078175
1765.708	-4.401811148
1765.625	-4.462846392
1765.542	-4.577544213
1765.458	-4.53262807
1765.375	-4.610640011
1765.292	-4.693115234
1765.208	-4.606987443
1765.125	-4.58089583
1765.042	-4.510977336
1764.958	-4.446221422
1764.875	-4.38922693
1764.792	-4.299672531
1764.708	-4.296852505
1764.625	-4.323257868
1764.542	-4.464303779
1764.458	-4.547262478
1764.375	-4.711235021
1764.292	-4.748425484
1764.208	-4.760198734
1764.125	-4.746792773
1764.042	-4.660242775
1763.958	-4.594334581
1763.875	-4.550300345
1763.792	-4.49426736
1763.708	-4.434247655
1763.625	-4.451266717
1763.542	-4.560673256
1763.458	-4.565378063
1763.375	-4.57202191
1763.292	-4.853284836
1763.208	-4.771344081
1763.125	-4.690378812
1763.042	-4.663187842
1762.958	-4.662553177
1762.875	-4.626614581
1762.792	-4.521727449
1762.708	-4.417803002
1762.625	-4.511510987
1762.542	-4.449753942
1762.458	-4.50100627
1762.375	-4.757778326
1762.292	-4.861425877
1762.208	-4.780775881
1762.125	-4.775648682
1762.042	-4.639793736
1761.958	-4.507962824
1761.875	-4.451266071
1761.792	-4.387662009
1761.708	-4.314956796
1761.625	-4.601342982
1761.542	-4.693549442
1761.458	-4.759804642
1761.375	-4.824265736
1761.292	-4.840763569
1761.208	-4.779445165
